request_id,variant,phase,layer,decode_step,immutable_remote_KV_bytes,private_remote_KV_bytes,active_gpu_KV_bytes,layer_GPU_KV_buffer_bytes,remote_total_KV_bytes
Fugue-asplos-request-02,F3,prefill,11,0,3541565440,212271104,0,56655872,3753836544
Fugue-asplos-request-02,F3,prefill,12,0,3541565440,222167040,0,56655872,3763732480
Fugue-asplos-request-02,F3,prefill,13,0,3541565440,232062976,0,56655872,3773628416
Fugue-asplos-request-02,F3,prefill,14,0,3541565440,241958912,0,56655872,3783524352
Fugue-asplos-request-02,F3,prefill,15,0,3541565440,251854848,0,56655872,3793420288
Fugue-asplos-request-02,F3,prefill,16,0,3541565440,261750784,0,56655872,3803316224
Fugue-asplos-request-02,F3,prefill,17,0,3541565440,271646720,0,56655872,3813212160
Fugue-asplos-request-02,F3,prefill,18,0,3541565440,281542656,0,56655872,3823108096
Fugue-asplos-request-02,F3,prefill,19,0,3541565440,291438592,0,56655872,3833004032
Fugue-asplos-request-02,F3,prefill,20,0,3541565440,301334528,0,56655872,3842899968
Fugue-asplos-request-02,F3,prefill,21,0,3541565440,311230464,0,56655872,3852795904
Fugue-asplos-request-02,F3,prefill,22,0,3541565440,321126400,0,56655872,3862691840
Fugue-asplos-request-02,F3,prefill,23,0,3541565440,331022336,0,56655872,3872587776
Fugue-asplos-request-02,F3,prefill,24,0,3541565440,340918272,0,56655872,3882483712
Fugue-asplos-request-02,F3,prefill,25,0,3541565440,350814208,0,56655872,3892379648
Fugue-asplos-request-02,F3,prefill,26,0,3541565440,360710144,0,56655872,3902275584
Fugue-asplos-request-02,F3,prefill,27,0,3541565440,370606080,0,56655872,3912171520
Fugue-asplos-request-02,F3,prefill,28,0,3541565440,380502016,0,56655872,3922067456
Fugue-asplos-request-02,F3,prefill,29,0,3541565440,390397952,0,56655872,3931963392
Fugue-asplos-request-02,F3,prefill,30,0,3541565440,400293888,0,56655872,3941859328
Fugue-asplos-request-02,F3,prefill,31,0,3541565440,410189824,0,56655872,3951755264
Fugue-asplos-request-02,F3,decode,all,1,3541565440,410714112,0,16384,3952279552
Fugue-asplos-request-02,F3,decode,all,2,3541565440,411238400,0,16384,3952803840
Fugue-asplos-request-02,F3,decode,all,3,3541565440,411762688,0,16384,3953328128
Fugue-asplos-request-02,F3,decode,all,4,3541565440,412286976,0,16384,3953852416
Fugue-asplos-request-02,F3,decode,all,5,3541565440,412811264,0,16384,3954376704
Fugue-asplos-request-02,F3,decode,all,6,3541565440,413335552,0,16384,3954900992
Fugue-asplos-request-02,F3,decode,all,7,3541565440,413859840,0,16384,3955425280
