request_id,variant,layer,attention_device,query_tokens,elapsed_s,energy_J,attention_service_s,common_GPU_s,selector_V_transfer_s,KV_stored_private_tokens
Fugue-asplos-request-02,F1,29,GPU,604,0.0020407750617325304,0.15726865902336,0.0009352603063952456,0.0011055147553372924,0.0,0
Fugue-asplos-request-02,F1,30,GPU,604,0.0020407750617325304,0.15726865902336,0.0009352603063952456,0.0011055147553372924,0.0,0
Fugue-asplos-request-02,F1,31,GPU,604,0.0020407750617325304,0.15726865902336,0.0009352603063952456,0.0011055147553372924,0.0,0
Fugue-asplos-request-02,F2,0,GPU,3458,0.010673981241236627,0.82622452336256,0.004651011754163509,0.006022969487073118,0.0,3458
Fugue-asplos-request-02,F2,1,GPU,604,0.003304519613117155,0.28861718555392,0.0009682467597285788,0.0022435121067219082,9.276074666666667e-05,3458
Fugue-asplos-request-02,F2,2,GPU,604,0.0022296279683992077,0.15785788009216,0.0011241132130619122,0.0011055147553372924,0.0,3458
Fugue-asplos-request-02,F2,3,GPU,604,0.002229627968399206,0.15785788009216,0.0011241132130619122,0.0011055147553372924,0.0,3458
Fugue-asplos-request-02,F2,4,GPU,604,0.002229627968399206,0.15785788009216,0.0011241132130619122,0.0011055147553372924,0.0,3458
Fugue-asplos-request-02,F2,5,GPU,604,0.002229627968399206,0.15785788009216,0.0011241132130619122,0.0011055147553372924,0.0,3458
Fugue-asplos-request-02,F2,6,GPU,604,0.002229627968399206,0.15785788009216,0.0011241132130619122,0.0011055147553372924,0.0,3458
Fugue-asplos-request-02,F2,7,GPU,604,0.002229627968399206,0.15785788009216,0.0011241132130619122,0.0011055147553372924,0.0,3458
Fugue-asplos-request-02,F2,8,GPU,604,0.002229627968399206,0.15785788009216,0.0011241132130619122,0.0011055147553372924,0.0,3458
Fugue-asplos-request-02,F2,9,GPU,604,0.0022296279683992164,0.15785788009216,0.0011241132130619122,0.0011055147553372924,0.0,3458
Fugue-asplos-request-02,F2,10,GPU,604,0.00222962796839922,0.15785788009216,0.0011241132130619122,0.0011055147553372924,0.0,3458
Fugue-asplos-request-02,F2,11,GPU,604,0.00222962796839922,0.15785788009216,0.0011241132130619122,0.0011055147553372924,0.0,3458
Fugue-asplos-request-02,F2,12,GPU,604,0.00222962796839922,0.15785788009216,0.0011241132130619122,0.0011055147553372924,0.0,3458
Fugue-asplos-request-02,F2,13,GPU,604,0.00222962796839922,0.15785788009216,0.0011241132130619122,0.0011055147553372924,0.0,3458
Fugue-asplos-request-02,F2,14,GPU,604,0.00222962796839922,0.15785788009216,0.0011241132130619122,0.0011055147553372924,0.0,3458
Fugue-asplos-request-02,F2,15,GPU,604,0.00222962796839922,0.15785788009216,0.0011241132130619122,0.0011055147553372924,0.0,3458
Fugue-asplos-request-02,F2,16,GPU,604,0.00222962796839922,0.15785788009216,0.0011241132130619122,0.0011055147553372924,0.0,3458
Fugue-asplos-request-02,F2,17,GPU,604,0.00222962796839922,0.15785788009216,0.0011241132130619122,0.0011055147553372924,0.0,3458
Fugue-asplos-request-02,F2,18,GPU,604,0.00222962796839922,0.15785788009216,0.0011241132130619122,0.0011055147553372924,0.0,3458
Fugue-asplos-request-02,F2,19,GPU,604,0.00222962796839922,0.15785788009216,0.0011241132130619122,0.0011055147553372924,0.0,3458
Fugue-asplos-request-02,F2,20,GPU,604,0.00222962796839922,0.15785788009216,0.0011241132130619122,0.0011055147553372924,0.0,3458
Fugue-asplos-request-02,F2,21,GPU,604,0.00222962796839922,0.15785788009216,0.0011241132130619122,0.0011055147553372924,0.0,3458
Fugue-asplos-request-02,F2,22,GPU,604,0.00222962796839922,0.15785788009216,0.0011241132130619122,0.0011055147553372924,0.0,3458
Fugue-asplos-request-02,F2,23,GPU,604,0.002229627968399199,0.15785788009216,0.0011241132130619122,0.0011055147553372924,0.0,3458
Fugue-asplos-request-02,F2,24,GPU,604,0.002229627968399192,0.15785788009216,0.0011241132130619122,0.0011055147553372924,0.0,3458
Fugue-asplos-request-02,F2,25,GPU,604,0.002229627968399192,0.15785788009216,0.0011241132130619122,0.0011055147553372924,0.0,3458
Fugue-asplos-request-02,F2,26,GPU,604,0.002229627968399192,0.15785788009216,0.0011241132130619122,0.0011055147553372924,0.0,3458
Fugue-asplos-request-02,F2,27,GPU,604,0.002229627968399192,0.15785788009216,0.0011241132130619122,0.0011055147553372924,0.0,3458
Fugue-asplos-request-02,F2,28,GPU,604,0.002229627968399192,0.15785788009216,0.0011241132130619122,0.0011055147553372924,0.0,3458
Fugue-asplos-request-02,F2,29,GPU,604,0.002229627968399192,0.15785788009216,0.0011241132130619122,0.0011055147553372924,0.0,3458
Fugue-asplos-request-02,F2,30,GPU,604,0.002229627968399192,0.15785788009216,0.0011241132130619122,0.0011055147553372924,0.0,3458
Fugue-asplos-request-02,F2,31,GPU,604,0.002229627968399192,0.15785788009216,0.0011241132130619122,0.0011055147553372924,0.0,3458
Fugue-asplos-request-02,F3,0,GPU,3458,0.01048512833456996,0.82622452336256,0.004462158847496842,0.006022969487073118,0.0,3458
Fugue-asplos-request-02,F3,1,GPU,604,0.003115666706450488,0.28861718555392,0.0007793938530619122,0.0022435121067219082,9.276074666666667e-05,3458
Fugue-asplos-request-02,F3,2,GPU,604,0.002040775061732539,0.15737157675776,0.0009352603063952456,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F3,3,GPU,604,0.002040775061732541,0.15737157675776,0.0009352603063952456,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F3,4,GPU,604,0.002040775061732541,0.15737157675776,0.0009352603063952456,0.0011055147553372924,0.0,604
