case_id,variant,phase,layer,event,device,step,start_s,end_s,duration_s,energy_J
Fugue-asplos-EPIC-long-4000,F1,prefill_common,10,qkv,GPU,0,0.006588959208966842,0.006637052550505304,4.809334153846154e-05,0.00798523916288
Fugue-asplos-EPIC-long-4000,F1,prefill_attention,10,attention_service,GPU,0,0.006637052550505304,0.00706095193180719,0.00042389938130188594,0.008605503321599999
Fugue-asplos-EPIC-long-4000,F1,prefill_common,10,proj,GPU,0,0.00706095193180719,0.007078440419639357,1.7488487832167832e-05,0.0028991238963199995
Fugue-asplos-EPIC-long-4000,F1,prefill_common,10,comm_g2g,GPU,0,0.007078440419639357,0.007078440419639357,0.0,9.0308608e-06
Fugue-asplos-EPIC-long-4000,F1,prefill_common,10,norm1,GPU,0,0.007078440419639357,0.007087244005357735,8.803585718377088e-06,8.492699648e-05
Fugue-asplos-EPIC-long-4000,F1,prefill_common,10,ff1,GPU,0,0.007087244005357735,0.007134964530295123,4.7720524937388185e-05,0.007102521234773332
Fugue-asplos-EPIC-long-4000,F1,prefill_common,10,ff2,GPU,0,0.007134964530295123,0.007182685055232511,4.7720524937388185e-05,0.007102521234773332
Fugue-asplos-EPIC-long-4000,F1,prefill_common,10,glu,GPU,0,0.007182685055232511,0.007192415576592701,9.73052136019093e-06,0.00022721298431999996
Fugue-asplos-EPIC-long-4000,F1,prefill_common,10,ff3,GPU,0,0.007192415576592701,0.007239051544145149,4.663596755244755e-05,0.007684106048853332
Fugue-asplos-EPIC-long-4000,F1,prefill_common,10,comm_g2g,GPU,0,0.007239051544145149,0.007239051544145149,0.0,9.0308608e-06
Fugue-asplos-EPIC-long-4000,F1,prefill_common,10,norm2,GPU,0,0.007239051544145149,0.007247855129863526,8.803585718377088e-06,8.492699648e-05
Fugue-asplos-EPIC-long-4000,F1,prefill_common,11,qkv,GPU,0,0.007247855129863526,0.007295948471401988,4.809334153846154e-05,0.00798523916288
Fugue-asplos-EPIC-long-4000,F1,prefill_attention,11,attention_service,GPU,0,0.007295948471401988,0.007719847852703874,0.00042389938130188594,0.008605503321599999
Fugue-asplos-EPIC-long-4000,F1,prefill_common,11,proj,GPU,0,0.007719847852703874,0.007737336340536041,1.7488487832167832e-05,0.0028991238963199995
Fugue-asplos-EPIC-long-4000,F1,prefill_common,11,comm_g2g,GPU,0,0.007737336340536041,0.007737336340536041,0.0,9.0308608e-06
Fugue-asplos-EPIC-long-4000,F1,prefill_common,11,norm1,GPU,0,0.007737336340536041,0.007746139926254419,8.803585718377088e-06,8.492699648e-05
Fugue-asplos-EPIC-long-4000,F1,prefill_common,11,ff1,GPU,0,0.007746139926254419,0.007793860451191807,4.7720524937388185e-05,0.007102521234773332
Fugue-asplos-EPIC-long-4000,F1,prefill_common,11,ff2,GPU,0,0.007793860451191807,0.007841580976129196,4.7720524937388185e-05,0.007102521234773332
Fugue-asplos-EPIC-long-4000,F1,prefill_common,11,glu,GPU,0,0.007841580976129196,0.007851311497489386,9.73052136019093e-06,0.00022721298431999996
Fugue-asplos-EPIC-long-4000,F1,prefill_common,11,ff3,GPU,0,0.007851311497489386,0.007897947465041834,4.663596755244755e-05,0.007684106048853332
Fugue-asplos-EPIC-long-4000,F1,prefill_common,11,comm_g2g,GPU,0,0.007897947465041834,0.007897947465041834,0.0,9.0308608e-06
Fugue-asplos-EPIC-long-4000,F1,prefill_common,11,norm2,GPU,0,0.007897947465041834,0.00790675105076021,8.803585718377088e-06,8.492699648e-05
Fugue-asplos-EPIC-long-4000,F1,prefill_common,12,qkv,GPU,0,0.00790675105076021,0.007954844392298672,4.809334153846154e-05,0.00798523916288
Fugue-asplos-EPIC-long-4000,F1,prefill_attention,12,attention_service,GPU,0,0.007954844392298672,0.008378743773600558,0.00042389938130188594,0.008605503321599999
Fugue-asplos-EPIC-long-4000,F1,prefill_common,12,proj,GPU,0,0.008378743773600558,0.008396232261432726,1.7488487832167832e-05,0.0028991238963199995
Fugue-asplos-EPIC-long-4000,F1,prefill_common,12,comm_g2g,GPU,0,0.008396232261432726,0.008396232261432726,0.0,9.0308608e-06
Fugue-asplos-EPIC-long-4000,F1,prefill_common,12,norm1,GPU,0,0.008396232261432726,0.008405035847151103,8.803585718377088e-06,8.492699648e-05
Fugue-asplos-EPIC-long-4000,F1,prefill_common,12,ff1,GPU,0,0.008405035847151103,0.00845275637208849,4.7720524937388185e-05,0.007102521234773332
Fugue-asplos-EPIC-long-4000,F1,prefill_common,12,ff2,GPU,0,0.00845275637208849,0.008500476897025879,4.7720524937388185e-05,0.007102521234773332
Fugue-asplos-EPIC-long-4000,F1,prefill_common,12,glu,GPU,0,0.008500476897025879,0.00851020741838607,9.73052136019093e-06,0.00022721298431999996
Fugue-asplos-EPIC-long-4000,F1,prefill_common,12,ff3,GPU,0,0.00851020741838607,0.008556843385938517,4.663596755244755e-05,0.007684106048853332
Fugue-asplos-EPIC-long-4000,F1,prefill_common,12,comm_g2g,GPU,0,0.008556843385938517,0.008556843385938517,0.0,9.0308608e-06
Fugue-asplos-EPIC-long-4000,F1,prefill_common,12,norm2,GPU,0,0.008556843385938517,0.008565646971656894,8.803585718377088e-06,8.492699648e-05
Fugue-asplos-EPIC-long-4000,F1,prefill_common,13,qkv,GPU,0,0.008565646971656894,0.008613740313195355,4.809334153846154e-05,0.00798523916288
Fugue-asplos-EPIC-long-4000,F1,prefill_attention,13,attention_service,GPU,0,0.008613740313195355,0.009037639694497241,0.00042389938130188594,0.008605503321599999
Fugue-asplos-EPIC-long-4000,F1,prefill_common,13,proj,GPU,0,0.009037639694497241,0.00905512818232941,1.7488487832167832e-05,0.0028991238963199995
Fugue-asplos-EPIC-long-4000,F1,prefill_common,13,comm_g2g,GPU,0,0.00905512818232941,0.00905512818232941,0.0,9.0308608e-06
Fugue-asplos-EPIC-long-4000,F1,prefill_common,13,norm1,GPU,0,0.00905512818232941,0.009063931768047786,8.803585718377088e-06,8.492699648e-05
Fugue-asplos-EPIC-long-4000,F1,prefill_common,13,ff1,GPU,0,0.009063931768047786,0.009111652292985174,4.7720524937388185e-05,0.007102521234773332
Fugue-asplos-EPIC-long-4000,F1,prefill_common,13,ff2,GPU,0,0.009111652292985174,0.009159372817922562,4.7720524937388185e-05,0.007102521234773332
Fugue-asplos-EPIC-long-4000,F1,prefill_common,13,glu,GPU,0,0.009159372817922562,0.009169103339282753,9.73052136019093e-06,0.00022721298431999996
Fugue-asplos-EPIC-long-4000,F1,prefill_common,13,ff3,GPU,0,0.009169103339282753,0.0092157393068352,4.663596755244755e-05,0.007684106048853332
Fugue-asplos-EPIC-long-4000,F1,prefill_common,13,comm_g2g,GPU,0,0.0092157393068352,0.0092157393068352,0.0,9.0308608e-06
Fugue-asplos-EPIC-long-4000,F1,prefill_common,13,norm2,GPU,0,0.0092157393068352,0.009224542892553577,8.803585718377088e-06,8.492699648e-05
Fugue-asplos-EPIC-long-4000,F1,prefill_common,14,qkv,GPU,0,0.009224542892553577,0.009272636234092038,4.809334153846154e-05,0.00798523916288
Fugue-asplos-EPIC-long-4000,F1,prefill_attention,14,attention_service,GPU,0,0.009272636234092038,0.009696535615393924,0.00042389938130188594,0.008605503321599999
Fugue-asplos-EPIC-long-4000,F1,prefill_common,14,proj,GPU,0,0.009696535615393924,0.009714024103226093,1.7488487832167832e-05,0.0028991238963199995
Fugue-asplos-EPIC-long-4000,F1,prefill_common,14,comm_g2g,GPU,0,0.009714024103226093,0.009714024103226093,0.0,9.0308608e-06
Fugue-asplos-EPIC-long-4000,F1,prefill_common,14,norm1,GPU,0,0.009714024103226093,0.009722827688944469,8.803585718377088e-06,8.492699648e-05
Fugue-asplos-EPIC-long-4000,F1,prefill_common,14,ff1,GPU,0,0.009722827688944469,0.009770548213881857,4.7720524937388185e-05,0.007102521234773332
Fugue-asplos-EPIC-long-4000,F1,prefill_common,14,ff2,GPU,0,0.009770548213881857,0.009818268738819245,4.7720524937388185e-05,0.007102521234773332
Fugue-asplos-EPIC-long-4000,F1,prefill_common,14,glu,GPU,0,0.009818268738819245,0.009827999260179436,9.73052136019093e-06,0.00022721298431999996
Fugue-asplos-EPIC-long-4000,F1,prefill_common,14,ff3,GPU,0,0.009827999260179436,0.009874635227731883,4.663596755244755e-05,0.007684106048853332
Fugue-asplos-EPIC-long-4000,F1,prefill_common,14,comm_g2g,GPU,0,0.009874635227731883,0.009874635227731883,0.0,9.0308608e-06
Fugue-asplos-EPIC-long-4000,F1,prefill_common,14,norm2,GPU,0,0.009874635227731883,0.00988343881345026,8.803585718377088e-06,8.492699648e-05
Fugue-asplos-EPIC-long-4000,F1,prefill_common,15,qkv,GPU,0,0.00988343881345026,0.009931532154988721,4.809334153846154e-05,0.00798523916288
Fugue-asplos-EPIC-long-4000,F1,prefill_attention,15,attention_service,GPU,0,0.009931532154988721,0.010355431536290607,0.00042389938130188594,0.008605503321599999
Fugue-asplos-EPIC-long-4000,F1,prefill_common,15,proj,GPU,0,0.010355431536290607,0.010372920024122776,1.7488487832167832e-05,0.0028991238963199995
Fugue-asplos-EPIC-long-4000,F1,prefill_common,15,comm_g2g,GPU,0,0.010372920024122776,0.010372920024122776,0.0,9.0308608e-06
Fugue-asplos-EPIC-long-4000,F1,prefill_common,15,norm1,GPU,0,0.010372920024122776,0.010381723609841152,8.803585718377088e-06,8.492699648e-05
Fugue-asplos-EPIC-long-4000,F1,prefill_common,15,ff1,GPU,0,0.010381723609841152,0.01042944413477854,4.7720524937388185e-05,0.007102521234773332
Fugue-asplos-EPIC-long-4000,F1,prefill_common,15,ff2,GPU,0,0.01042944413477854,0.010477164659715928,4.7720524937388185e-05,0.007102521234773332
Fugue-asplos-EPIC-long-4000,F1,prefill_common,15,glu,GPU,0,0.010477164659715928,0.010486895181076119,9.73052136019093e-06,0.00022721298431999996
Fugue-asplos-EPIC-long-4000,F1,prefill_common,15,ff3,GPU,0,0.010486895181076119,0.010533531148628567,4.663596755244755e-05,0.007684106048853332
Fugue-asplos-EPIC-long-4000,F1,prefill_common,15,comm_g2g,GPU,0,0.010533531148628567,0.010533531148628567,0.0,9.0308608e-06
Fugue-asplos-EPIC-long-4000,F1,prefill_common,15,norm2,GPU,0,0.010533531148628567,0.010542334734346943,8.803585718377088e-06,8.492699648e-05
Fugue-asplos-EPIC-long-4000,F1,prefill_common,16,qkv,GPU,0,0.010542334734346943,0.010590428075885405,4.809334153846154e-05,0.00798523916288
