model,config,k,workload,agents,rung,makespan_s,energy_nj,link_bytes,event_count,policy,kv_mapping,decode_attn,pim_prefill_mode,energy_gpu_nj,energy_pim_nj,energy_link_nj,energy_die_nj,energy_tlb_nj,gpu_time_s_unoverlapped,pim_time_s_unoverlapped,pim_pool_time_s_unoverlapped,die_time_s_unoverlapped,prefill_rows_gpu,prefill_rows_pim,prefill_requests_gpu,prefill_requests_pim,energy_prefill_nj,energy_decode_nj,prefill_time_s,decode_time_s,power_prefill_w,power_decode_w,power_overall_w,requests,tiers,history_rows,cacheblend_batch_size,gemv_buffer_bytes,pim_sweep_query_capacity,pim_pe_freq_ghz,pim_batch_command,engine,workload_kind_reported,overlap_passed,overlap_events_checked
LLAMA3-8B,C-hi,8,wl_C64.json,32,A4b,240.57665563715176,4004436807849.042,328177066016.0,8362944.0,recompute,master-diff,pim,gpu,1055727968989.5348,2945295573389.9717,3413041486.6213326,223758.61627845262,232.02490000034027,15.536081787525447,0.0007118415698789303,223.83616990730957,0.09816729971352398,973056.0,0.0,32,0,474810838826.5182,3529625969083.4634,9.77681978918978,230.79983584796196,48.564957630856206,15.293017675318383,16.64515951160577,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,8362944.0
LLAMA3-8B,C-hi,8,wl_C64.json,32,A5,183.58474760979922,2273390439207.737,33923571744.0,12975808.0,recompute,master-diff,pim,pim,921033475215.3931,1352003723436.38,352805146.13147825,434974.8659186737,434.01690000129963,11.99367941537259,0.0007118415698789303,171.2647449135518,0.1908320168537669,532992.0,440064.0,1,31,1063514102593.084,1209876336744.4644,107.13445211403709,76.45029549576215,9.926910359900363,15.82565938952494,12.38332960012409,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,12975808.0
LLAMA3-8B,C-hi,8,wl_C64.json,32,A6,86.99823999665087,1687376178783.7573,197377695776.0,8437824.0,recompute,master-diff,pim,dynamic,1049910595708.056,635412627706.4363,2052728036.079902,227231.30338257088,233.6553000003534,15.34198141588397,0.0007118415698789303,70.88624747946406,0.09969083575171424,965376.0,7680.0,17,15,477499842170.4831,1209876336744.4644,10.547944488049062,76.45029550860181,45.26946863547639,15.825659386867054,19.39552086167163,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,8437824.0
LLAMA3-8B,C-lo,8,wl_C16.json,32,A1,222.28230957747405,29478599911167.39,221761241088.0,6995968.0,no-reuse-physical,private,pim,gpu,2058756750340.8723,27417536710754.207,2306316907.354538,133365.44542707287,,20.22012439971074,124.76458838595333,76.49988258152521,0.05851004028603574,6438912.0,0.0,32,0,27878336451827.586,1600263460344.3997,138.8679143906316,83.41439518684244,200.7543396482977,19.18449995063707,132.61784065138548,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,6995968.0
LLAMA3-8B,C-lo,8,wl_C16.json,32,A2,66.13935256791483,1731699929737.796,7055087763456.0,32736.0,recompute,none,gpu,gpu,1658327016998.1558,,73372912739.95432,,,42.62239335639234,,0.0,0.0,383232.0,0.0,32,0,215624549152.85,1516075380585.2683,66.13935256791483,0.0,3.260155123705469,,26.182595724075306,32,2,4096.0,,,,,,dag,supervisor,,
LLAMA3-8B,C-lo,8,wl_C16.json,32,A3,87.86033924858407,1753859502745.5708,120407998496.0,6365632.0,recompute,naive,pim,gpu,724865804512.6469,1027741297537.9036,1252243184.3664708,140666.94564534636,16826.41900000274,8.783077590987254,0.0007118415698789303,77.77215551684553,0.061713351837041484,383232.0,0.0,32,0,141759529260.23636,1612099973458.9937,2.338067185470818,85.52227206311325,60.631076019182125,18.85006016057788,19.96190223877192,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,6365632.0
LLAMA3-8B,C-lo,8,wl_C16.json,32,A3a,87.28346269702105,1761509435959.8064,120407998496.0,6365632.0,recompute,naive-mask,pim,gpu,724865804512.6469,1035391246974.7301,1252243184.3664708,140666.94564534636,593.9966000007573,8.783077590987254,0.0007118415698789303,78.00690008560692,0.061713351837041484,383232.0,0.0,32,0,141759529260.23636,1619749906694.8296,2.338067185470818,84.94539551155023,60.631076019182125,19.06813073198992,20.18147976180058,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,6365632.0
LLAMA3-8B,C-lo,8,wl_C16.json,32,A3b,86.5360290259756,1754083440295.0647,120407998496.0,8524224.0,recompute,naive,pim,gpu,724865804512.6469,1027965144553.3652,1252243184.3664708,231391.31402924992,16826.41900000274,8.783077590987254,0.0007118415698789303,76.40804273320015,0.10151591412910799,383232.0,0.0,32,0,141759529260.23636,1612323911178.742,2.3380671854817745,84.19796184049382,60.63107601889799,19.149203566627403,20.269978412905218,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,8524224.0
LLAMA3-8B,C-lo,8,wl_C16.json,32,A4,87.3951761900698,1761518587584.2249,120407998496.0,6474176.0,recompute,master-diff,pim,gpu,724865804512.6469,1035400395260.2473,1252243184.3664708,144374.7103815219,220.8376000002773,8.783077590987254,0.0007118415698789303,78.13564485821442,0.0633400210498423,383232.0,0.0,32,0,141759529260.23636,1619759058317.5374,2.329863906539522,85.06531228353029,60.84455356484215,19.04135792646873,20.155787360085164,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,6474176.0
LLAMA3-8B,C-lo,8,wl_C16.json,32,A4b,86.67502448391697,1761714532979.1316,120407998496.0,8362944.0,recompute,master-diff,pim,gpu,724865804512.6469,1035596261300.8949,1252243184.3664708,223758.5327200527,220.8376000002773,8.783077590987254,0.0007118415698789303,77.38066590876478,0.0981672630548128,383232.0,0.0,32,0,141759529260.23636,1619955003777.7952,2.3298639065406554,84.34516057737632,60.84455356481256,19.206259051361762,20.325515261966004,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,8362944.0
LLAMA3-8B,C-lo,8,wl_C16.json,32,A5,62.62065689434407,1198997913169.6255,21038645280.0,10911424.0,recompute,master-diff,pim,pim,693668433039.7041,505110337508.69464,218801910.9078219,340512.3453986548,300.86640000040995,7.968154595090168,0.0007118415698789303,54.41722886514172,0.1493894537967492,139776.0,243456.0,1,31,273274551249.97238,925723362018.5789,24.27109106689087,38.349565827453205,11.25926108953366,24.139083247609644,19.147003123787407,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,10911424.0
LLAMA3-8B,C-lo,8,wl_C16.json,32,A6,40.87581800986187,1068296084357.067,86245392416.0,8437824.0,recompute,master-diff,pim,dynamic,723337321819.5635,344061583070.78906,896952081.1222267,227231.21982417096,222.36000000028943,8.732065226084725,0.0007118415698789303,31.74474750172177,0.09969079909300306,375552.0,7680.0,17,15,142572722414.7788,925723362018.5789,2.5262521845178334,38.34956582534404,56.43645685436214,24.139083248937254,26.135160991746403,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,8437824.0
LLAMA3-8B,D-hi,8,wl_D4.json,64,A1,1118.0719860008135,172370739469794.9,782824898560.0,13991936.0,no-reuse-physical,private,pim,gpu,6484447360513.212,165878150475617.25,8141378945.29032,266730.8908537514,,61.55122749152691,774.2422891204841,279.5520331017344,0.11702008057533539,23232512.0,0.0,64,0,167552838173836.47,4817901309941.949,824.6909278890911,293.3810581117224,203.1704636338256,16.421991729633906,154.16783680122498,64,4,24576.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,13991936.0
LLAMA3-8B,D-hi,8,wl_D4.json,64,A2,229.37607117152083,5313077707423.729,25562168950784.0,65504.0,recompute,none,gpu,gpu,5047231150336.14,,265846557088.20914,,,144.16884133554407,,0.0,0.0,1182464.0,0.0,64,0,768352765839.9353,4544724941584.467,229.37607117152083,0.0,3.3497511833541833,,23.16317338721336,64,4,24576.0,,,,,,dag,supervisor,,
LLAMA3-8B,D-hi,8,wl_D4.json,64,A3,310.88955286449595,5390509368401.959,422536355936.0,12739072.0,recompute,naive,pim,gpu,1664973744334.3066,3721140874836.435,4394378101.891122,281334.0306620079,89931.5954999037,21.557877084420642,0.0014236831397423223,283.30179102433266,0.12342676482482189,1182464.0,0.0,64,0,500675593715.9991,4889833774781.366,9.288361576922899,301.60119128757304,53.90354257525208,16.212912667572887,17.338985240045883,64,4,24576.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,12739072.0
LLAMA3-8B,D-hi,8,wl_D4.json,64,A3a,309.45447224173705,5435495549596.218,422536355936.0,12739072.0,recompute,naive-mask,pim,gpu,1664973744334.3066,3766127144480.7983,4394378101.891122,281334.0306620079,1530.3923000125803,21.557877084420642,0.0014236831397423223,286.286770568575,0.12342676482482189,1182464.0,0.0,64,0,500675593715.9991,4934819956336.857,9.288361576922899,300.16611066481414,53.90354257525208,16.440296825671343,17.564766507398097,64,4,24576.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,12739072.0
LLAMA3-8B,D-hi,8,wl_D4.json,64,A3b,309.1600703636208,5391026169599.49,422536355936.0,18043392.0,recompute,naive,pim,gpu,1664973744334.3066,3721657466275.097,4394378101.891122,490706.8705912562,89931.5954999037,21.557877084420642,0.0014236831397423223,281.480452545654,0.21528274191145813,1182464.0,0.0,64,0,500675593715.9991,4890350575971.472,9.288361576922899,299.87170878669787,53.90354257525208,16.30814255788976,17.437653456537248,64,4,24576.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,18043392.0
LLAMA3-8B,D-hi,8,wl_D4.json,64,A4,309.28817323530075,5435523004844.59,422536355936.0,13080064.0,recompute,master-diff,pim,gpu,1664973744334.3066,3766154589487.4683,4394378101.891122,292457.3248710547,576.6234000035806,21.557877084420642,0.0014236831397423223,286.1632800011414,0.12830677245962005,1182464.0,0.0,64,0,500675593715.9991,4934847411311.362,9.258540466733786,300.02963276856696,54.07716210939959,16.447866718278267,17.574299553670112,64,4,24576.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,13080064.0
LLAMA3-8B,D-hi,8,wl_D4.json,64,A4b,306.46128881939,5435975206300.8545,422536355936.0,17721344.0,recompute,master-diff,pim,gpu,1664973744334.3066,3766606607188.913,4394378101.891122,475658.5598046618,576.6234000035806,21.557877084420642,0.0014236831397423223,283.2560215999297,0.20868075241435188,1182464.0,0.0,64,0,500675593715.9991,4935299612409.958,9.258540466733786,297.2027483526562,54.07716210939959,16.605834366490473,17.73788535329333,64,4,24576.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,17721344.0
LLAMA3-8B,D-hi,8,wl_D4.json,64,A5,258.9837010338938,3608794673973.2573,55851425888.0,27281408.0,recompute,master-diff,pim,pim,1492714517800.9863,2115498386760.0237,580854829.2226955,913437.0606181632,980.0670000016926,17.136168769196964,0.0014236831397423223,241.21019102037133,0.4007427789491778,270848.0,911616.0,1,63,1264164358902.877,2344630315066.0225,133.7828122724821,125.20088876141169,9.449377968883557,18.726946256220696,13.93444706970562,64,4,24576.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,27281408.0
LLAMA3-8B,D-hi,8,wl_D4.json,64,A6,134.85921052442623,2846744371817.2505,356161495136.0,17796224.0,recompute,master-diff,pim,dynamic,1662015631445.0405,1181024181250.9512,3704079549.511237,479131.2469084644,578.2298000036199,21.459168717271776,0.0014236831397423223,111.9722973491189,0.21020428845259229,1174784.0,7680.0,49,15,502114056933.7289,2344630315066.0225,9.658321791662502,125.20088873276373,51.987712541031335,18.72694626050572,21.10900961637794,64,4,24576.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,17796224.0
LLAMA3-8B,D-lo,8,wl_D1.json,16,A1,163.70131370928658,23297681017646.457,147387842560.0,3497984.0,no-reuse-physical,private,pim,gpu,1284523706500.9607,22011624411281.188,1532833562.6358078,66682.72271360242,,12.49482019012947,101.10168714584664,49.584258523001594,0.02925502014308085,4333568.0,0.0,16,0,22341657781086.426,956023237561.1425,110.65979887798356,53.04151483130302,201.89497909462978,18.024056073846047,142.31822878966184,16,1,0.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,3497984.0
LLAMA3-8B,D-lo,8,wl_D1.json,16,A2,42.68006531467846,1058101650784.2716,4631350476800.0,16352.0,recompute,none,gpu,gpu,1009935605825.5388,,48166044958.72406,,,27.24223039200968,,0.0,0.0,278528.0,0.0,16,0,154273786709.9342,903827864074.3195,42.68006531467846,0.0,3.6146567624130745,,24.79147215410589,16,1,0.0,,,,,,dag,supervisor,,
LLAMA3-8B,D-lo,8,wl_D1.json,16,A3,55.72005909843562,1056824745535.8938,76449579008.0,3178912.0,recompute,naive,pim,gpu,392183325560.38605,663846273874.5199,795075621.6794235,70333.4449151748,131.02080000034695,4.962098509819027,0.0003559207849383083,50.46536503383657,0.030856663675200534,278528.0,0.0,16,0,100801504193.76105,956023241330.1702,1.7951689104958644,53.92489018793975,56.151542957546816,17.728793475484608,18.96668385919865,16,1,0.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,3178912.0
LLAMA3-8B,D-lo,8,wl_D1.json,16,A3a,55.72005909843562,1056824745535.8938,76449579008.0,3178912.0,recompute,naive-mask,pim,gpu,392183325560.38605,663846273874.5199,795075621.6794235,70333.4449151748,131.02080000034695,4.962098509819027,0.0003559207849383083,50.46536503383657,0.030856663675200534,278528.0,0.0,16,0,100801504193.76105,956023241330.1702,1.7951689104958644,53.92489018793975,56.151542957546816,17.728793475484608,18.96668385919865,16,1,0.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,3178912.0
LLAMA3-8B,D-lo,8,wl_D1.json,16,A3b,55.39333268033583,1056902251429.7725,76449579008.0,3764640.0,recompute,naive,pim,gpu,392183325560.38605,663923748375.5299,795075621.6794235,101733.57752365287,131.02080000034695,4.962098509819027,0.0003559207849383083,50.124862760611805,0.044632518567859984,278528.0,0.0,16,0,100801504193.76105,956100747227.8262,1.7951689104958644,53.598163769839964,56.151542957546816,17.838311613313707,19.07995421631246,16,1,0.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,3764640.0
LLAMA3-8B,D-lo,8,wl_D1.json,16,A4,55.70946400214129,1056824745434.7377,76449579008.0,3171232.0,recompute,master-diff,pim,gpu,392183325560.38605,663846273874.5199,795075621.6794235,70333.4449151748,28.950099999952748,4.962098509819027,0.0003559207849383083,50.459873472725846,0.030856663675200534,278528.0,0.0,16,0,100801504193.76105,956023241228.0996,1.7896773493846987,53.91978665275659,56.323841964260865,17.730471512895424,18.97029103338917,16,1,0.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,3171232.0
LLAMA3-8B,D-lo,8,wl_D1.json,16,A4b,55.37943045245177,1056892563109.7325,76449579008.0,3683744.0,recompute,master-diff,pim,gpu,392183325560.38605,663914064073.6337,795075621.6794235,97808.5609477518,28.950099999952748,4.962098509819027,0.0003559207849383083,50.11778604990523,0.04291053670609875,278528.0,0.0,16,0,100801504193.76105,956091058899.1165,1.7896773493846987,53.589753103067075,56.323841964260865,17.840930467813575,19.084569026349413,16,1,0.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,3683744.0
LLAMA3-8B,D-lo,8,wl_D1.json,16,A5,19.048416431468958,499559217046.158,10074718208.0,3758624.0,recompute,master-diff,pim,pim,389225212671.1604,110229126009.79578,104777069.36201872,101281.24805181746,30.210099999949847,4.8633901426705615,0.0003559207849383083,14.105143396314565,0.0444340727442639,270848.0,7680.0,1,15,102239967411.1446,397319249655.0089,2.1894413543243996,16.858975077144557,46.69682848970074,23.567224450888965,26.225761015013337,16,1,0.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,3758624.0
LLAMA3-8B,D-lo,8,wl_D1.json,16,A6,19.048416431468958,499559217046.158,10074718208.0,3758624.0,recompute,master-diff,pim,dynamic,389225212671.1604,110229126009.79578,104777069.36201872,101281.24805181746,30.210099999949847,4.8633901426705615,0.0003559207849383083,14.105143396314565,0.0444340727442639,270848.0,7680.0,1,15,102239967411.1446,397319249655.0089,2.1894413543243996,16.858975077144557,46.69682848970074,23.567224450888965,26.225761015013337,16,1,0.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,3758624.0
LLAMA3-8B,N-hi,8,wl_N64.json,128,A2,636.1232997939993,13758634454520.828,72372614856704.0,131040.0,recompute,none,gpu,gpu,13005959260016.52,,752675194509.8212,,,394.8812502716789,,0.0,0.0,1900800.0,0.0,128,0,1862725980917.5903,11895908473608.55,636.1232997939993,0.0,2.928246743234859,,21.62887990264842,128,2,16384.0,,,,,,dag,supervisor,,
LLAMA3-8B,N-lo,8,wl_N4.json,8,A1,91.43296735402701,13008065399504.69,76915146752.0,1855488.0,no-reuse-physical,private,pim,gpu,794248825853.7435,12213016622722.545,799917526.2189045,33341.36135686722,,8.13527389710837,56.474991883017964,26.551690244031743,0.014627510071595646,2265088.0,0.0,8,0,12381427510531.879,626637889185.6388,61.456002170726144,29.97696518330087,201.46815727023696,20.90398028465927,142.26887495773448,8,2,1024.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,1855488.0
LLAMA3-8B,N-lo,8,wl_N4.json,8,A2,25.21128024562849,748395094843.0714,2453651062784.0,8416.0,recompute,none,gpu,gpu,722877123790.113,,25517971052.953377,,,17.03244336968093,,0.0,0.0,341760.0,0.0,8,0,149119750400.90112,599275344442.1626,25.21128024562849,0.0,5.91480277669587,,29.68493021979078,8,2,1024.0,,,,,,dag,supervisor,,
LLAMA3-8B,N-lo,8,wl_N4.json,8,A3,32.82675385040439,753188801045.5616,40921731592.0,1697832.0,recompute,naive,pim,gpu,392751869856.6157,360011306351.7342,425586008.5549111,35166.73815210089,3679.014399998727,5.1910436341094215,0.00017796039246865784,27.29974742546124,0.015428338723155433,341760.0,0.0,8,0,117949470654.3375,635239330406.9747,1.9200998095715396,30.906654040832848,61.42882264055706,20.553481123117294,22.94435826575899,8,2,1024.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,1697832.0
LLAMA3-8B,N-lo,8,wl_N4.json,8,A3a,32.74952899565318,754330580999.1399,40921731592.0,1697832.0,recompute,naive-mask,pim,gpu,392751869856.6157,361153089849.53406,425586008.5549111,35166.73815210089,120.40959999995475,5.1910436341094215,0.00017796039246865784,27.400452810743325,0.015428338723155433,341760.0,0.0,8,0,117949470654.3375,636381110347.1311,1.9200998095715396,30.82942918608164,61.42882264055706,20.64200107326132,23.033326100636796,8,2,1024.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,1697832.0
LLAMA3-8B,N-lo,8,wl_N4.json,8,A3b,32.569119067539695,753244785471.8107,40921731592.0,2237480.0,recompute,naive,pim,gpu,392751869856.6157,360067268095.8662,425586008.5549111,57847.83024799414,3679.014399998727,5.1910436341094215,0.00017796039246865784,27.032162001917868,0.025378979295882946,341760.0,0.0,8,0,117949470654.3375,635295314833.6533,1.9200998095715414,30.649019257968156,61.428822640557,20.72807973026702,23.127576275851407,8,2,1024.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,2237480.0
LLAMA3-8B,N-lo,8,wl_N4.json,8,A4,32.65767680640471,754332868889.7667,40921731592.0,1724968.0,recompute,master-diff,pim,gpu,392751869856.6157,361155376918.0185,425586008.5549111,36093.67933603668,30.175999999966955,5.1910436341094215,0.00017796039246865784,27.3127056340345,0.015835006026289563,341760.0,0.0,8,0,117949470654.3375,636383398254.0125,1.9172317275886006,30.74044507881611,61.52071706151479,20.70182772638376,23.09817913140195,8,2,1024.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,1724968.0
LLAMA3-8B,N-lo,8,wl_N4.json,8,A4b,32.53229856246033,754381855281.9963,40921731592.0,2197160.0,recompute,master-diff,pim,gpu,392751869856.6157,361204343444.68884,425586008.5549111,55939.6349199342,30.175999999966955,5.1910436341094215,0.00017796039246865784,27.17862057952425,0.024541816527413697,341760.0,0.0,8,0,117949470654.3375,636432384627.5781,1.9172317275886805,30.615066834871655,61.52071706151222,20.788208239436504,23.188704414279922,8,2,1024.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,2197160.0
LLAMA3-8B,N-lo,8,wl_N4.json,8,A5,21.607261879373226,523800432735.48486,9453965832.0,2940072.0,recompute,master-diff,pim,pim,382486085623.18097,141215935851.72812,98321244.65237752,89966.62080174008,51.79800000007104,4.925673333526845,0.00017796039246865784,16.607837342155523,0.03947012354403331,270848.0,70912.0,1,7,162520832961.57977,361279599777.3612,9.10317907249402,12.504082806879206,17.8531952043709,28.892930841644844,24.24186996296446,8,2,1024.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,2940072.0
