model,config,k,rung,tier,start_s,end_s,duration_s,requests,prefill_end_s,first_token_s,prefill_s,decode_s
GPT-175B,reduce,8,A6,1,20.348338994836748,30.392460945498346,10.044121950661598,1,23.00540753582125,23.03426113192234,2.6570685409845005,7.3870534096770974
GPT-175B,supervisor,8,A1,0,0.0,9.814213183469262,9.814213183469262,1,2.5909870604920404,2.619200711234996,2.5909870604920404,7.223226122977222
GPT-175B,supervisor,8,A1,1,9.814213183469262,70.98860555643859,61.17439237296932,16,51.75246562851628,51.827573579369464,41.93825244504702,19.236139927922302
GPT-175B,supervisor,8,A1,2,70.98860555643859,82.53775382475364,11.54914826831505,1,75.16031232048057,75.18912837505663,4.171706764041986,7.377441504273065
GPT-175B,supervisor,8,A1,3,82.53775382475364,144.46590073300365,61.928146908250014,16,124.93947302189521,125.01571490922983,42.401719197141574,19.52642771110844
GPT-175B,supervisor,8,A2,0,0.0,19.927156054409576,19.927156054409576,1,19.927156054409576,4.577582368057307,19.927156054409576,0.0
GPT-175B,supervisor,8,A2,1,19.927156054409576,175.15883621854374,155.23168016413416,16,175.15883621854374,0.0,155.23168016413416,0.0
GPT-175B,supervisor,8,A2,2,175.15883621854374,197.7422324428287,22.583396224284968,1,197.7422324428287,0.0,22.583396224284968,0.0
GPT-175B,supervisor,8,A2,3,197.7422324428287,361.10248096628527,163.36024852345656,16,361.10248096628527,0.0,163.36024852345656,0.0
GPT-175B,supervisor,8,A3,0,0.0,11.537116294427873,11.537116294427873,1,4.278810948875665,4.30716160554884,4.278810948875665,7.258305345552208
GPT-175B,supervisor,8,A3,1,11.537116294427873,32.09543469578624,20.558318401358363,16,12.670522406833241,12.74625157838085,1.1334061124053676,19.424912288952996
GPT-175B,supervisor,8,A3,2,32.09543469578624,42.4507297003261,10.355295004539862,1,34.97668264151776,35.00587664838476,2.8812479457315234,7.474047058808338
GPT-175B,supervisor,8,A3,3,42.4507297003261,63.3560301992815,20.9053004989554,16,43.62229594337047,43.69922480657239,1.1715662430443672,19.73373425591103
GPT-175B,supervisor,8,A3a,0,0.0,11.537116294427873,11.537116294427873,1,4.278810948875665,4.30716160554884,4.278810948875665,7.258305345552208
GPT-175B,supervisor,8,A3a,1,11.537116294427873,31.987291008616126,20.45017471418825,16,12.670522406833241,12.74593766337978,1.1334061124053676,19.316768601782883
GPT-175B,supervisor,8,A3a,2,31.987291008616126,42.32098631712928,10.333695308513157,1,34.868538954347656,34.897647557038795,2.8812479457315305,7.452447362781626
GPT-175B,supervisor,8,A3a,3,42.32098631712928,63.10378430530342,20.78279798817414,16,43.49255256017365,43.56911806337244,1.1715662430443672,19.61123174512977
GPT-175B,supervisor,8,A3b,0,0.0,11.50402490690017,11.50402490690017,1,4.278810948875665,4.307032359618189,4.278810948875665,7.225213958024505
GPT-175B,supervisor,8,A3b,1,11.50402490690017,32.1104176560945,20.606392749194328,16,12.637431019305538,12.713352366029186,1.1334061124053676,19.47298663678896
GPT-175B,supervisor,8,A3b,2,32.1104176560945,42.41483380237762,10.304416146283124,1,34.99166560182602,35.02066090554407,2.8812479457315234,7.423168200551601
GPT-175B,supervisor,8,A3b,3,42.41483380237762,63.359176040817694,20.944342238440072,16,43.58640004542199,43.66348600571287,1.1715662430443672,19.772775995395705
GPT-175B,supervisor,8,A4,0,0.0,11.501820134215647,11.501820134215647,1,4.27778128116748,4.305998106636592,4.27778128116748,7.224038853048167
GPT-175B,supervisor,8,A4,1,11.501820134215647,31.913145524964786,20.41132539074914,16,12.618268845711382,12.693607219790135,1.1164487114957353,19.294876679253406
GPT-175B,supervisor,8,A4,2,31.913145524964786,42.18934718971462,10.27620166474983,1,34.79286648711643,34.82175686873675,2.879720962151641,7.39648070259819
GPT-175B,supervisor,8,A4,3,42.18934718971462,62.91954712853532,20.730199938820704,16,43.34295945370382,43.41939826634314,1.1536122639892028,19.5765876748315
GPT-175B,supervisor,8,A4b,0,0.0,11.501820134215647,11.501820134215647,1,4.27778128116748,4.305998106636592,4.27778128116748,7.224038853048167
GPT-175B,supervisor,8,A4b,1,11.501820134215647,31.913145524964786,20.41132539074914,16,12.618268845711382,12.693607219790135,1.1164487114957353,19.294876679253406
GPT-175B,supervisor,8,A4b,2,31.913145524964786,42.18934718971462,10.27620166474983,1,34.79286648711643,34.82175686873675,2.879720962151641,7.39648070259819
GPT-175B,supervisor,8,A4b,3,42.18934718971462,62.91954712853532,20.730199938820704,16,43.34295945370382,43.41939826634314,1.1536122639892028,19.5765876748315
GPT-175B,supervisor,8,A5,0,0.0,11.501820134215647,11.501820134215647,1,4.27778128116748,4.305998106636592,4.27778128116748,7.224038853048167
GPT-175B,supervisor,8,A5,1,11.501820134215647,27.96186723512793,16.460047100912284,16,12.10179803163429,12.163719189008077,0.5999778974186434,15.860069203493639
GPT-175B,supervisor,8,A5,2,27.96186723512793,38.043485667858334,10.081618432730405,1,30.647004965239876,30.6758953468606,2.685137730111947,7.396480702618458
GPT-175B,supervisor,8,A5,3,38.043485667858334,54.79039297735767,16.746907309499335,16,38.648612780045084,38.71163437597534,0.6051271121867501,16.141780197312585
GPT-175B,supervisor,8,A6,0,0.0,11.501820134215647,11.501820134215647,1,4.27778128116748,4.305998106636592,4.27778128116748,7.224038853048167
GPT-175B,supervisor,8,A6,1,11.501820134215647,27.96186723512793,16.460047100912284,16,12.10179803163429,12.163719189008077,0.5999778974186434,15.860069203493639
GPT-175B,supervisor,8,A6,2,27.96186723512793,38.043485667858334,10.081618432730405,1,30.647004965239876,30.6758953468606,2.685137730111947,7.396480702618458
GPT-175B,supervisor,8,A6,3,38.043485667858334,54.79039297735767,16.746907309499335,16,38.648612780045084,38.71163437597534,0.6051271121867501,16.141780197312585
LLAMA-33B,C-hi,8,A1,0,0.0,140.23342849239282,140.23342849239282,16,113.67105598178803,113.77475179257495,113.67105598178803,26.56237251060479
LLAMA-33B,C-hi,8,A1,1,140.23342849239282,333.39444031634537,193.16101182395255,16,302.48315285288606,302.60383778053745,162.24972436049325,30.911287463459303
LLAMA-33B,C-hi,8,A2,0,0.0,281.6252853675229,281.6252853675229,16,281.6252853675229,10.933235371796663,281.6252853675229,0.0
LLAMA-33B,C-hi,8,A2,1,281.6252853675229,627.0150966551969,345.389811287674,16,627.0150966551969,0.0,345.389811287674,0.0
LLAMA-33B,C-hi,8,A3,0,0.0,33.995639688097484,33.995639688097484,16,9.320333585779723,9.4166562467521,9.320333585779723,24.675306102317762
LLAMA-33B,C-hi,8,A3,1,33.995639688097484,77.03274458484039,43.0371048967429,16,43.175598718348496,43.307356948722195,9.179959030251013,33.85714586649189
LLAMA-33B,C-hi,8,A3a,0,0.0,33.995639688097484,33.995639688097484,16,9.320333585779723,9.4166562467521,9.320333585779723,24.675306102317762
LLAMA-33B,C-hi,8,A3a,1,33.995639688097484,73.29295435830136,39.297314670203875,16,43.175598718348496,43.29318117193518,9.179959030251013,30.117355639952862
LLAMA-33B,C-hi,8,A3b,0,0.0,33.97070059320962,33.97070059320962,16,9.320333585779723,9.416558788021307,9.320333585779723,24.6503670074299
LLAMA-33B,C-hi,8,A3b,1,33.97070059320962,76.15982784256855,42.189127249358926,16,43.15065962346063,43.279105441148644,9.179959030251013,33.00916821910791
LLAMA-33B,C-hi,8,A4,0,0.0,33.94813659914424,33.94813659914424,16,9.300071126724623,9.396288518966207,9.300071126724623,24.648065472419617
LLAMA-33B,C-hi,8,A4,1,33.94813659914424,72.54932907045574,38.6011924713115,16,43.10354674053689,43.21850698898662,9.15541014139265,29.44578232991885
LLAMA-33B,C-hi,8,A4b,0,0.0,33.94813659914424,33.94813659914424,16,9.300071126724623,9.396288518966207,9.300071126724623,24.648065472419617
LLAMA-33B,C-hi,8,A4b,1,33.94813659914424,72.54932907045571,38.60119247131147,16,43.10354674053689,43.21850698898662,9.15541014139265,29.44578232991882
LLAMA-33B,C-hi,8,A5,0,0.0,20.1004444836727,20.1004444836727,16,8.502572317011063,8.547812391653471,8.502572317011063,11.597872166661636
LLAMA-33B,C-hi,8,A5,1,20.1004444836727,54.39020819187669,34.28976370820399,16,39.172779329355706,39.23216007204609,19.072334845683006,15.217428862520983
LLAMA-33B,C-hi,8,A6,0,0.0,20.1004444836727,20.1004444836727,16,8.502572317011063,8.547812391653471,8.502572317011063,11.597872166661636
LLAMA-33B,C-hi,8,A6,1,20.1004444836727,54.39020819187669,34.28976370820399,16,39.172779329355706,39.23216007204609,19.072334845683006,15.217428862520983
LLAMA-33B,C-lo,8,A1,0,0.0,27.59730045969932,27.59730045969932,16,15.344940356484251,15.392738849141914,15.344940356484251,12.252360103215068
LLAMA-33B,C-lo,8,A1,1,27.59730045969932,81.80140910651063,54.204108646811314,16,65.19473228071094,65.25953982306136,37.59743182101162,16.606676825799696
LLAMA-33B,C-lo,8,A2,0,0.0,79.77268528560869,79.77268528560869,16,79.77268528560869,1.8522585782330736,79.77268528560869,0.0
LLAMA-33B,C-lo,8,A2,1,79.77268528560869,225.40921662333,145.6365313377213,16,225.40921662333,0.0,145.6365313377213,0.0
LLAMA-33B,C-lo,8,A3,0,0.0,13.60888978283972,13.60888978283972,16,1.52061762900738,1.5677721886201565,1.52061762900738,12.088272153832339
LLAMA-33B,C-lo,8,A3,1,13.60888978283972,34.52979254618462,20.920902763344905,16,16.538963854925715,16.60892936455219,2.9300740720859952,17.99082869125891
LLAMA-33B,C-lo,8,A3a,0,0.0,13.60888978283972,13.60888978283972,16,1.52061762900738,1.5677721886201565,1.52061762900738,12.088272153832339
LLAMA-33B,C-lo,8,A3a,1,13.60888978283972,33.19806679593993,19.589177013100212,16,16.538963854925715,16.603919323173375,2.9300740720859952,16.659102941014215
LLAMA-33B,C-lo,8,A3b,0,0.0,13.424278234660656,13.424278234660656,16,1.52061762900738,1.5670510093693588,1.52061762900738,11.903660605653275
LLAMA-33B,C-lo,8,A3b,1,13.424278234660656,33.840190943978165,20.41591270931751,16,16.35435230674611,16.422346970324092,2.9300740720854552,17.485838637232053
LLAMA-33B,C-lo,8,A4,0,0.0,13.416674438565154,13.416674438565154,16,1.5153038429147592,1.5617294632767336,1.5153038429147592,11.901370595650395
LLAMA-33B,C-lo,8,A4,1,13.416674438565154,32.857749634916594,19.44107519635144,16,16.336681148734417,16.401154238682267,2.920006710169263,16.521068486182177
LLAMA-33B,C-lo,8,A4b,0,0.0,13.416674438565154,13.416674438565154,16,1.5153038429147592,1.5617294632767336,1.5153038429147592,11.901370595650395
LLAMA-33B,C-lo,8,A4b,1,13.416674438565154,32.85774963491659,19.441075196351434,16,16.336681148734417,16.401154238682267,2.920006710169263,16.52106848618217
LLAMA-33B,C-lo,8,A5,0,0.0,10.028423924366496,10.028423924366496,16,1.3086669274478164,1.342664369689952,1.3086669274478164,8.71975699691868
LLAMA-33B,C-lo,8,A5,1,10.028423924366496,26.731068574494156,16.70264465012766,16,14.990535220321307,15.03633434493892,4.962111295954811,11.740533354172848
LLAMA-33B,C-lo,8,A6,0,0.0,10.028423924366496,10.028423924366496,16,1.3086669274478164,1.342664369689952,1.3086669274478164,8.71975699691868
LLAMA-33B,C-lo,8,A6,1,10.028423924366496,26.731068574494156,16.70264465012766,16,14.990535220321307,15.03633434493892,4.962111295954811,11.740533354172848
LLAMA-33B,D-hi,8,A1,0,0.0,55.119982525819225,55.119982525819225,16,38.51330572861404,38.57811327085277,38.51330572861404,16.606676797205182
LLAMA-33B,D-hi,8,A1,1,55.119982525819225,146.06635496430243,90.94637243848321,16,125.10536143015116,125.18717802199461,69.98537890433194,20.96099353415127
LLAMA-33B,D-hi,8,A1,2,146.06635496430243,238.53142806549482,92.46507310119239,16,217.29828974044364,217.3811693980279,71.2319347761412,21.233138325051186
LLAMA-33B,D-hi,8,A1,3,238.53142806549482,331.9359695941084,93.4045415286136,16,310.43068652750935,310.5146292504951,71.89925846201453,21.505283066599077
LLAMA-33B,D-hi,8,A2,0,0.0,146.3003676022744,146.3003676022744,16,146.3003676022744,4.122733132122581,146.3003676022744,0.0
LLAMA-33B,D-hi,8,A2,1,146.3003676022744,358.112053148236,211.81168554596158,16,358.112053148236,0.0,211.81168554596158,0.0
LLAMA-33B,D-hi,8,A2,2,358.112053148236,574.020438722211,215.908385573975,16,574.020438722211,0.0,215.908385573975,0.0
LLAMA-33B,D-hi,8,A2,3,574.020438722211,794.0255243242792,220.00508560206822,16,794.0255243242792,0.0,220.00508560206822,0.0
LLAMA-33B,D-hi,8,A3,0,0.0,19.728524475933398,19.728524475933398,16,3.434311422401031,3.4978954386534062,3.434311422401031,16.294213053532367
LLAMA-33B,D-hi,8,A3,1,19.728524475933398,47.61270366751838,27.884179191584984,16,24.332621092336524,24.423278574544145,4.604096616403126,23.280082575181858
LLAMA-33B,D-hi,8,A3,2,47.61270366751838,75.90261132887336,28.28990766135498,16,52.28200918679237,52.3736884930159,4.6693055192739905,23.62060214208099
LLAMA-33B,D-hi,8,A3,3,75.90261132887336,104.5382429798447,28.635631650971334,16,80.63712575107466,80.73022567746166,4.7345144222013005,23.901117228770033
LLAMA-33B,D-hi,8,A3a,0,0.0,19.728524475933398,19.728524475933398,16,3.434311422401031,3.4978954386534062,3.434311422401031,16.294213053532367
LLAMA-33B,D-hi,8,A3a,1,19.728524475933398,45.73464544290721,26.00612096697381,16,24.332621092336524,24.416160421104234,4.604096616403126,21.402024350570684
LLAMA-33B,D-hi,8,A3a,2,45.73464544290721,72.07865205671499,26.344006613807778,16,50.4039509621812,50.48855426656753,4.6693055192739905,21.674701094533788
LLAMA-33B,D-hi,8,A3a,3,72.07865205671499,98.7645247840256,26.68587272731061,16,76.81316647891629,76.89885280638958,4.7345144222013005,21.95135830510931
LLAMA-33B,D-hi,8,A3b,0,0.0,19.414289795677394,19.414289795677394,16,3.434311422401031,3.496667919042595,3.434311422401031,15.979978373276364
LLAMA-33B,D-hi,8,A3b,1,19.414289795677394,46.67649907980604,27.262209284128648,16,24.01838641208052,24.10661432434494,4.604096616403126,22.658112667725522
LLAMA-33B,D-hi,8,A3b,2,46.67649907980604,74.29420698305266,27.617707903246618,16,51.34580459908003,51.43505433534863,4.6693055192739905,22.948402383972628
LLAMA-33B,D-hi,8,A3b,3,74.29420698305266,102.22588643502307,27.93167945197041,16,79.02872140525396,79.11901968872543,4.7345144222013005,23.19716502976911
LLAMA-33B,D-hi,8,A4,0,0.0,19.401700558596048,19.401700558596048,16,3.4240147453206347,3.4863634819621923,3.4240147453206347,15.977685813275412
LLAMA-33B,D-hi,8,A4,1,19.401700558596048,44.91321465390072,25.51151409530467,16,23.990902637431063,24.072566286939768,4.589202078835015,20.922312016469654
LLAMA-33B,D-hi,8,A4,2,44.91321465390072,70.76060475611688,25.84739010221616,16,49.56731420498536,49.65003491513531,4.6540995510846415,21.19329055113152
LLAMA-33B,D-hi,8,A4,3,70.76060475611688,96.94384617831564,26.183241422198762,16,75.47960177945878,75.56338419514145,4.718997023341899,21.464244398856863
LLAMA-33B,D-hi,8,A4b,0,0.0,19.401700558596048,19.401700558596048,16,3.4240147453206347,3.4863634819621923,3.4240147453206347,15.977685813275412
LLAMA-33B,D-hi,8,A4b,1,19.401700558596048,44.91321465390072,25.51151409530467,16,23.990902637431063,24.072566286939768,4.589202078835015,20.922312016469654
LLAMA-33B,D-hi,8,A4b,2,44.91321465390072,70.76060475611688,25.84739010221616,16,49.56731420498536,49.65003491513531,4.6540995510846415,21.19329055113152
LLAMA-33B,D-hi,8,A4b,3,70.76060475611688,96.94384617831564,26.183241422198762,16,75.47960177945878,75.56338419514145,4.718997023341899,21.464244398856863
LLAMA-33B,D-hi,8,A5,0,0.0,12.687045523852225,12.687045523852225,16,3.0215597591027508,3.0592514643040167,3.0215597591027508,9.665485764749475
LLAMA-33B,D-hi,8,A5,1,12.687045523852225,34.331665764298926,21.6446202404467,16,21.29659179489566,21.347445920806415,8.609546271043437,13.035073969403264
LLAMA-33B,D-hi,8,A5,2,34.331665764298926,56.31284150194147,21.981175737642545,16,43.00678898604304,43.05870017259504,8.675123221744116,13.306052515898429
LLAMA-33B,D-hi,8,A5,3,56.31284150194147,78.62992215031815,22.31708064837668,16,65.05291578926287,65.10588868136038,8.740074287321399,13.577006361055282
LLAMA-33B,D-hi,8,A6,0,0.0,12.687045523852225,12.687045523852225,16,3.0215597591027508,3.0592514643040167,3.0215597591027508,9.665485764749475
LLAMA-33B,D-hi,8,A6,1,12.687045523852225,34.331665764298926,21.6446202404467,16,21.29659179489566,21.347445920806415,8.609546271043437,13.035073969403264
LLAMA-33B,D-hi,8,A6,2,34.331665764298926,56.31284150194147,21.981175737642545,16,43.00678898604304,43.05870017259504,8.675123221744116,13.306052515898429
LLAMA-33B,D-hi,8,A6,3,56.31284150194147,78.62992215031815,22.31708064837668,16,65.05291578926287,65.10588868136038,8.740074287321399,13.577006361055282
LLAMA-33B,D-lo,8,A1,0,0.0,55.12347450560327,55.12347450560327,16,38.51679770839809,38.58160525063681,38.51679770839809,16.606676797205182
LLAMA-33B,D-lo,8,A2,0,0.0,146.3003676022744,146.3003676022744,16,146.3003676022744,4.122733132122581,146.3003676022744,0.0
LLAMA-33B,D-lo,8,A3,0,0.0,19.72850399593255,19.72850399593255,16,3.434311422401031,3.4978953586534067,3.434311422401031,16.294192573531518
LLAMA-33B,D-lo,8,A3a,0,0.0,19.72850399593255,19.72850399593255,16,3.434311422401031,3.4978953586534067,3.434311422401031,16.294192573531518
LLAMA-33B,D-lo,8,A3b,0,0.0,19.414269315676552,19.414269315676552,16,3.434311422401031,3.4966678390425954,3.434311422401031,15.979957893275522
LLAMA-33B,D-lo,8,A4,0,0.0,19.400715668576474,19.400715668576474,16,3.4240147453206347,3.486362891962196,3.4240147453206347,15.976700923255839
LLAMA-33B,D-lo,8,A4b,0,0.0,19.400715668576474,19.400715668576474,16,3.4240147453206347,3.486362891962196,3.4240147453206347,15.976700923255839
LLAMA-33B,D-lo,8,A5,0,0.0,12.686052383863233,12.686052383863233,16,3.021551509102801,3.0592426243040705,3.021551509102801,9.664500874760432
LLAMA-33B,D-lo,8,A6,0,0.0,12.686052383863233,12.686052383863233,16,3.021551509102801,3.0592426243040705,3.021551509102801,9.664500874760432
LLAMA-33B,N-hi,8,A2,0,0.0,576.854246543526,576.854246543526,64,576.854246543526,8.143772560558505,576.854246543526,0.0
LLAMA-33B,N-hi,8,A2,1,576.854246543526,2219.20048784648,1642.346241302954,64,2219.20048784648,0.0,1642.346241302954,0.0
