model,GPUs,Q_heads,KV_heads,gqa_size,q,cached,total_kv,link_GBps,gpu_attention_us,pim_softmax_us,q_input_us,output_us,q_input_bytes,new_kv_bytes,cached_kv_bytes,cached_kv_readback_us,new_kv_transfer_us,gpu_service_us,plain_scan_us,plain_service_us,plain_new_kv_exposed_us,plain_overlap_window_us,plain_speedup_over_GPU,plain_profile_repeats,mq_scan_us,mq_service_us,mq_new_kv_exposed_us,mq_overlap_window_us,mq_speedup_over_GPU,mq_profile_repeats
GPT-13B,1,40,40,1,384,1024,1408,32,201.75714693765593,32.25966587112172,122.88,122.88,3932160,7864320,20971520,655.36,245.76,857.1171469376559,784.8967679999948,1307.9397318711167,245.02329799999998,0.736702,0.6553185334552675,"{""scan-N1408-H8-Q1"": 384}",169.31534400000004,691.9953398711218,244.66033,1.0996700000000001,1.2386169350465375,"{""scan-N1408-H8-Q8"": 48}"
GPT-13B,1,40,40,1,384,1024,1408,300,201.75714693765593,32.25966587112172,13.1072,13.1072,3932160,7864320,20971520,69.90506666666667,26.2144,271.6622136043226,784.8967679999948,868.8485318711165,25.477698,0.736702,0.3126692439927153,"{""scan-N1408-H8-Q1"": 384}",169.31534400000004,252.90413987112177,25.11473,1.0996700000000001,1.0741706867383025,"{""scan-N1408-H8-Q8"": 48}"
GPT-13B,1,40,40,1,384,1024,1408,450,201.75714693765593,32.25966587112172,8.738133333333334,8.738133333333334,3932160,7864320,20971520,46.60337777777778,17.476266666666668,248.3605247154337,784.8967679999948,851.3722652044498,16.739564666666666,0.736702,0.29171789458726616,"{""scan-N1408-H8-Q1"": 384}",169.31534400000004,235.4278732044551,16.376596666666668,1.0996700000000001,1.0549325419074205,"{""scan-N1408-H8-Q8"": 48}"
GPT-13B,1,40,40,1,512,1024,1536,32,293.46494100022676,46.923150357995226,163.84,163.84,5242880,10485760,20971520,655.36,327.68,948.8249410002268,1122.1247999999932,1823.6712483579886,326.943298,0.736702,0.5202828864328136,"{""scan-N1536-H8-Q1"": 512}",239.5834880000002,940.7669683579954,326.58033,1.0996700000000001,1.0085653226710283,"{""scan-N1536-H8-Q8"": 64}"
GPT-13B,1,40,40,1,512,1024,1536,300,293.46494100022676,46.923150357995226,17.476266666666668,17.476266666666668,5242880,10485760,20971520,69.90506666666667,34.952533333333335,363.37000766689346,1122.1247999999932,1238.2163150246552,34.215831333333334,0.736702,0.2934624614921651,"{""scan-N1536-H8-Q1"": 512}",239.5834880000002,355.31203502466207,33.85286333333333,1.0996700000000001,1.0226785806500251,"{""scan-N1536-H8-Q8"": 64}"
GPT-13B,1,40,40,1,512,1024,1536,450,293.46494100022676,46.923150357995226,11.650844444444445,11.650844444444445,5242880,10485760,20971520,46.60337777777778,23.30168888888889,340.06831877800454,1122.1247999999932,1214.9146261357662,22.56498688888889,0.736702,0.27991128879536764,"{""scan-N1536-H8-Q1"": 512}",239.5834880000002,332.0103461357732,22.20201888888889,1.0996700000000001,1.0242702455993227,"{""scan-N1536-H8-Q8"": 64}"
GPT-13B,1,40,40,1,768,1024,1792,32,513.5636467503969,82.11551312649165,245.76,245.76,7864320,15728640,20971520,655.36,491.52,1168.923646750397,1966.6713600000257,3031.0901711265174,490.783298,0.736702,0.38564462973926034,"{""scan-N1792-H8-Q1"": 768}",452.17200000000037,1516.227843126492,490.42033,1.0996700000000001,0.7709419478408028,"{""scan-N1792-H8-Q8"": 96}"
GPT-13B,1,40,40,1,768,1024,1792,300,513.5636467503969,82.11551312649165,26.2144,26.2144,7864320,15728640,20971520,69.90506666666667,52.4288,583.4687134170636,1966.6713600000257,2152.907771126517,51.692098,0.736702,0.2710142632407153,"{""scan-N1792-H8-Q1"": 768}",452.17200000000037,638.045443126492,51.32913,1.0996700000000001,0.9144626291162012,"{""scan-N1792-H8-Q8"": 96}"
GPT-13B,1,40,40,1,768,1024,1792,450,513.5636467503969,82.11551312649165,17.476266666666668,17.476266666666668,7864320,15728640,20971520,46.60337777777778,34.952533333333335,560.1670245281746,1966.6713600000257,2117.955237793184,34.215831333333334,0.736702,0.26448482693706216,"{""scan-N1792-H8-Q1"": 768}",452.17200000000037,603.0929097931587,33.85286333333333,1.0996700000000001,0.9288237607042896,"{""scan-N1792-H8-Q8"": 96}"
GPT-13B,1,40,40,1,1024,1024,2048,32,782.5731760006049,125.12840095465393,327.68,327.68,10485760,20971520,20971520,655.36,655.36,1437.9331760006048,3000.2073599999235,4435.3190589545775,654.623298,0.736702,0.3242006171117555,"{""scan-N2048-H8-Q1"": 1024}",684.692991999998,2119.441722954652,654.2603300000001,1.0996700000000001,0.6784490276033748,"{""scan-N2048-H8-Q8"": 128}"
GPT-13B,1,40,40,1,1024,1024,2048,300,782.5731760006049,125.12840095465393,34.952533333333335,34.952533333333335,10485760,20971520,20971520,69.90506666666667,69.90506666666667,852.4782426672716,3000.2073599999235,3264.4091922879106,69.16836466666668,0.736702,0.2611431938989852,"{""scan-N2048-H8-Q1"": 1024}",684.692991999998,948.5318562879852,68.80539666666667,1.0996700000000001,0.8987344357662241,"{""scan-N2048-H8-Q8"": 128}"
GPT-13B,1,40,40,1,1024,1024,2048,450,782.5731760006049,125.12840095465393,23.30168888888889,23.30168888888889,10485760,20971520,20971520,46.60337777777778,46.60337777777778,829.1765537783826,3000.2073599999235,3217.805814510133,45.86667577777778,0.736702,0.25768383848377546,"{""scan-N2048-H8-Q1"": 1024}",684.692991999998,901.9284785102074,45.50370777777778,1.0996700000000001,0.9193373682445471,"{""scan-N2048-H8-Q8"": 128}"
GPT-13B,1,40,40,1,1536,1024,2560,32,1467.3247050011341,234.61575178997614,491.52,491.52,15728640,31457280,20971520,655.36,983.04,2122.6847050011343,5634.247680000028,7834.206729790004,982.3032979999999,0.736702,0.2709508158534429,"{""scan-N2560-H8-Q1"": 1536}",1269.3298559999976,3468.9259377899734,981.94033,1.0996700000000001,0.6119141034050097,"{""scan-N2560-H8-Q8"": 192}"
GPT-13B,1,40,40,1,1536,1024,2560,300,1467.3247050011341,234.61575178997614,52.4288,52.4288,15728640,31457280,20971520,69.90506666666667,104.8576,1537.2297716678008,5634.247680000028,6077.8419297900045,104.12089800000001,0.736702,0.2529236181897402,"{""scan-N2560-H8-Q1"": 1536}",1269.3298559999976,1712.5611377899738,103.75793,1.0996700000000001,0.8976203755572577,"{""scan-N2560-H8-Q8"": 192}"
GPT-13B,1,40,40,1,1536,1024,2560,450,1467.3247050011341,234.61575178997614,34.952533333333335,34.952533333333335,15728640,31457280,20971520,46.60337777777778,69.90506666666667,1513.9280827789119,5634.247680000028,6007.936863123337,69.16836466666668,0.736702,0.2519880147328759,"{""scan-N2560-H8-Q1"": 1536}",1269.3298559999976,1642.6560711233071,68.80539666666667,1.0996700000000001,0.9216342418797585,"{""scan-N2560-H8-Q8"": 192}"
GPT-13B,1,40,40,1,2048,1024,3072,32,2347.719528001814,375.3852028639618,655.36,655.36,20971520,41943040,20971520,655.36,1310.72,3003.079528001814,9714.057215999836,12710.145716863797,1309.983298,0.736702,0.23627420132700241,"{""scan-N3072-H8-Q1"": 2048}",1940.2915839999944,4936.017116863956,1309.62033,1.0996700000000001,0.6084013602266005,"{""scan-N3072-H8-Q8"": 256}"
GPT-13B,1,40,40,1,2048,1024,3072,300,2347.719528001814,375.3852028639618,69.90506666666667,69.90506666666667,20971520,41943040,20971520,69.90506666666667,139.81013333333334,2417.6245946684808,9714.057215999836,10368.325983530463,139.07343133333333,0.736702,0.23317405321830634,"{""scan-N3072-H8-Q1"": 2048}",1940.2915839999944,2594.1973835306226,138.71046333333334,1.0996700000000001,0.9319354841759065,"{""scan-N3072-H8-Q8"": 256}"
GPT-13B,1,40,40,1,2048,1024,3072,450,2347.719528001814,375.3852028639618,46.60337777777778,46.60337777777778,20971520,41943040,20971520,46.60337777777778,93.20675555555556,2394.322905779592,9714.057215999836,10275.119227974907,92.47005355555557,0.736702,0.23302142317344984,"{""scan-N3072-H8-Q1"": 2048}",1940.2915839999944,2500.990627975067,92.10708555555556,1.0996700000000001,0.9573498113098333,"{""scan-N3072-H8-Q8"": 256}"
