model,config,k,workload,agents,rung,makespan_s,energy_nj,link_bytes,event_count,policy,kv_mapping,decode_attn,pim_prefill_mode,energy_gpu_nj,energy_pim_nj,energy_link_nj,energy_die_nj,energy_tlb_nj,gpu_time_s_unoverlapped,pim_time_s_unoverlapped,pim_pool_time_s_unoverlapped,die_time_s_unoverlapped,prefill_rows_gpu,prefill_rows_pim,prefill_requests_gpu,prefill_requests_pim,requests,tiers,history_rows,cacheblend_batch_size,gemv_buffer_bytes,pim_sweep_query_capacity,pim_pe_freq_ghz,pim_batch_command,engine,workload_kind_reported,overlap_passed,overlap_events_checked
GPT-13B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A3,26.934454861398045,14495404886071.012,151286603808.0,4597032.0,recompute,naive,pim,gpu,1613820159703.167,12878437880468.754,3146761359.1848545,40376.25555196369,43994.918000016245,13.903795269734587,5.5612622646827586e-05,10.3247980137615,0.00177138563243776,1332480.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,4597032.0
GPT-13B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A3a,25.012315264642204,15215982819931.863,151286603808.0,4597032.0,recompute,naive-mask,pim,gpu,1613820159703.167,13599015857892.623,3146761359.1848545,40376.25555196369,497.44600000091015,13.903795269734587,5.5612622646827586e-05,10.577532016852214,0.00177138563243776,1332480.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,4597032.0
GPT-13B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A3b,26.415606662029962,14507445627358.998,151286603808.0,7483432.0,recompute,naive,pim,gpu,1613820159703.167,12890478499939.918,3146761359.1848545,162376.74195280223,43994.918000016245,13.903795269734587,5.5612622646827586e-05,9.80059741334159,0.007123786587118426,1332480.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,7483432.0
GPT-13B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A4,24.63564972349263,15226594127727.229,151286603808.0,7209512.0,recompute,master-diff,pim,gpu,1613820159703.167,13609627058477.654,3146761359.1848545,147893.2859529248,200.86010000013079,13.903795269734587,5.5612622646827586e-05,10.210978786325564,0.006488368926071017,1332480.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,7209512.0
GPT-13B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A4b,24.65426845574947,15227451787394.816,151286603808.0,7414312.0,recompute,master-diff,pim,gpu,1613820159703.167,13610484709579.889,3146761359.1848545,156583.3595527554,200.86010000013079,13.903795269734587,5.5612622646827586e-05,10.22921626725453,0.006869619522681122,1332480.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,7414312.0
GPT-13B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A5,22.034884174084112,11916175339888.916,32237183008.0,11508072.0,recompute,master-diff,pim,pim,1390879444828.4292,10524624906474.926,670533406.5757487,454875.8805414691,310.5731000004968,9.167011018890019,5.5612622646827586e-05,12.72487530951806,0.019956298281479136,338560.0,993920.0,1,31,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,11508072.0
GPT-13B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A6,22.034884174084112,11916175339888.916,32237183008.0,11508072.0,recompute,master-diff,pim,dynamic,1390879444828.4292,10524624906474.926,670533406.5757487,454875.8805414691,310.5731000004968,9.167011018890019,5.5612622646827586e-05,12.72487530951806,0.019956298281479136,338560.0,993920.0,1,31,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,11508072.0
GPT-13B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A1,61.732651855971476,71540571108984.23,280625152000.0,8702720.0,no-reuse-physical,private,pim,gpu,4889659631947.446,66645074370515.125,5837003161.539519,104191.75424062418,,25.687462462756542,25.047876094044973,10.05732503556206,0.0045710968973859106,13291520.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,8702720.0
GPT-13B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A2,197.661893201183,4352156389011.0493,35844731699200.0,35288.0,recompute,none,gpu,gpu,3606585969667.1167,,745570419343.4176,,,78.17945420385426,,0.0,0.0,572880.0,0.0,32,0,32,2,4096.0,,,,,,dag,supervisor,,
GPT-13B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A3,20.393720734873074,14210851152458.562,147397451808.0,4597032.0,recompute,naive,pim,gpu,1229786015453.2808,12977999220290.637,3065866997.5848374,40376.25555196369,9204.057299996542,9.351506569680913,5.5612622646827586e-05,10.08885946277927,0.00177138563243776,572880.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,4597032.0
GPT-13B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A3a,19.806408109017493,14158142199157.205,147397451808.0,4597032.0,recompute,naive-mask,pim,gpu,1229786015453.2808,12925290275721.793,3065866997.5848374,40376.25555196369,497.01090000090903,9.351506569680913,5.5612622646827586e-05,9.936899156789407,0.00177138563243776,572880.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,4597032.0
GPT-13B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A3b,20.03216564129539,14222891893823.16,147397451808.0,7483432.0,recompute,naive,pim,gpu,1229786015453.2808,12990039839714.783,3065866997.5848374,162376.74195280223,9204.057299996542,9.351506569680913,5.5612622646827586e-05,9.721951967605435,0.007123786587118426,572880.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,7483432.0
GPT-13B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A4,19.50853175585121,14168753507018.38,147397451808.0,7209512.0,recompute,master-diff,pim,gpu,1229786015453.2808,12935901476346.361,3065866997.5848374,147893.2859529248,200.27130000012335,9.351506569680913,5.5612622646827586e-05,9.649142799429821,0.006488368926071017,572880.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,7209512.0
GPT-13B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A4b,19.52715048751105,14169611166723.504,147397451808.0,7414312.0,recompute,master-diff,pim,gpu,1229786015453.2808,12936759127468.771,3065866997.5848374,156583.3595527554,200.27130000012335,9.351506569680913,5.5612622646827586e-05,9.667380280375593,0.006869619522681122,572880.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,7414312.0
GPT-13B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A5,13.37080930700183,5876602860329.562,16680575008.0,8379312.0,recompute,master-diff,pim,pim,1171299745781.7512,4704955931522.318,346955960.16598964,226777.115715829,217.8466000001579,8.08502566828071,5.5612622646827586e-05,5.209284621599479,0.00994915747031515,338560.0,234320.0,1,31,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,8379312.0
GPT-13B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A6,13.37080930700183,5876602860329.562,16680575008.0,8379312.0,recompute,master-diff,pim,dynamic,1171299745781.7512,4704955931522.318,346955960.16598964,226777.115715829,217.8466000001579,8.08502566828071,5.5612622646827586e-05,5.209284621599479,0.00994915747031515,338560.0,234320.0,1,31,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,8379312.0
GPT-13B,pipeline,8,wl_pipeline_D4.json,4,A1,11.214326496266922,7072680572803.79,28786688000.0,1517920.0,no-reuse-physical,private,pim,gpu,1251507439099.3582,5820574357550.807,598763110.4003551,13023.969279984114,,7.97008380146441,2.0870990692532736,1.0606166118400935,0.0005713871121718107,1354240.0,0.0,4,0,4,4,1536.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,1517920.0
GPT-13B,pipeline,8,wl_pipeline_D4.json,4,A2,27.447324021614957,1331916935230.6702,3779932979200.0,5272.0,recompute,none,gpu,gpu,1253294329263.299,,78622605967.3592,,,14.84754742428203,,0.0,0.0,341440.0,0.0,4,0,4,4,1536.0,,,,,,dag,supervisor,,
GPT-13B,pipeline,8,wl_pipeline_D4.json,4,A3,8.736972080029085,2371985017218.336,15563164774.0,1070086.0,recompute,naive,pim,gpu,994153269697.4973,1377508029106.4277,323713827.29910046,4506.690956003637,92.16000000015327,7.500277676198945,6.951577830809833e-06,1.1800045189512223,0.00019771738365160173,341440.0,0.0,4,0,4,4,1536.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,1070086.0
GPT-13B,pipeline,8,wl_pipeline_D4.json,4,A3a,8.736509096352023,2372874619637.2993,15563164774.0,1070086.0,recompute,naive-mask,pim,gpu,994153269697.4973,1378397631547.5974,323713827.29910046,4506.690956003637,68.60800000011965,7.500277676198945,6.951577830809833e-06,1.1807191352712576,0.00019771738365160173,341440.0,0.0,4,0,4,4,1536.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,1070086.0
GPT-13B,pipeline,8,wl_pipeline_D4.json,4,A3b,8.64121238851522,2372985620507.726,15563164774.0,1643526.0,recompute,naive,pim,gpu,994153269697.4973,1378508622261.2234,323713827.29910046,14645.110155981329,92.16000000015327,7.500277676198945,6.951577830809833e-06,1.0838000351132446,0.000642509746421039,341440.0,0.0,4,0,4,4,1536.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,1643526.0
GPT-13B,pipeline,8,wl_pipeline_D4.json,4,A4,8.638304936534922,2373678675807.315,15563164774.0,1528486.0,recompute,master-diff,pim,gpu,994153269697.4973,1379201679626.4353,323713827.29910046,12653.634955992144,20.428799999992297,7.500277676198945,6.951577830809833e-06,1.0845665131178526,0.0005551398180201017,341440.0,0.0,4,0,4,4,1536.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,1528486.0
GPT-13B,pipeline,8,wl_pipeline_D4.json,4,A4b,8.637423258481856,2373750147458.339,15563164774.0,1569446.0,recompute,master-diff,pim,gpu,994153269697.4973,1379273150560.0283,323713827.29910046,13377.807755977057,20.428799999992297,7.500277676198945,6.951577830809833e-06,1.083653064157725,0.0005869107010742242,341440.0,0.0,4,0,4,4,1536.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,1569446.0
GPT-13B,pipeline,8,wl_pipeline_D4.json,4,A5,8.588669366130341,2385166302173.8423,4577692774.0,1580846.0,recompute,master-diff,pim,pim,993010984721.7809,1392060087203.0093,95216009.6995561,14242.63719597606,20.641199999991688,7.471478420155052,6.951577830809833e-06,1.1002681060829482,0.0006248524671840514,338560.0,2880.0,1,3,4,4,1536.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,1580846.0
GPT-13B,pipeline,8,wl_pipeline_D4.json,4,A6,8.588669366130341,2385166302173.8423,4577692774.0,1580846.0,recompute,master-diff,pim,dynamic,993010984721.7809,1392060087203.0093,95216009.6995561,14242.63719597606,20.641199999991688,7.471478420155052,6.951577830809833e-06,1.1002681060829482,0.0006248524671840514,338560.0,2880.0,1,3,4,4,1536.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,1580846.0
GPT-13B,private,8,wl_private.json,32,A1,61.732651855971476,71540571108984.23,280625152000.0,8702720.0,no-reuse-physical,private,pim,gpu,4889659631947.446,66645074370515.125,5837003161.539519,104191.75424062418,,25.687462462756542,25.047876094044973,10.05732503556206,0.0045710968973859106,13291520.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,8702720.0
GPT-13B,private,8,wl_private.json,32,A2,252.11954795558526,9212411265711.102,35844731699200.0,35288.0,recompute,none,gpu,gpu,8466840846368.509,,745570419343.4176,,,132.6371089582587,,0.0,0.0,10719040.0,0.0,32,0,32,2,4096.0,,,,,,dag,supervisor,,
GPT-13B,private,8,wl_private.json,32,A3,75.68484098935153,19025408287655.88,199345791008.0,4595392.0,recompute,naive,pim,gpu,6090040892143.084,12931220958626.475,4146392452.944793,40376.25555196369,3750.5527999974506,63.80916132431137,5.5612622646827586e-05,11.021839053973872,0.00177138563243776,10719040.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,4595392.0
GPT-13B,private,8,wl_private.json,32,A3a,75.53449036581117,19019477601506.902,199345791008.0,4595392.0,recompute,naive-mask,pim,gpu,6090040892143.084,12925290275701.701,4146392452.944793,40376.25555196369,671.3848000001825,63.80916132431137,5.5612622646827586e-05,11.025446832819634,0.00177138563243776,10719040.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,4595392.0
GPT-13B,private,8,wl_private.json,32,A3b,74.84163968078111,19037129641548.734,199345791008.0,9449152.0,recompute,naive,pim,gpu,6090040892143.084,12942942193135.549,4146392452.944793,159140.59475270545,3750.5527999974506,63.80916132431137,5.5612622646827586e-05,10.173427315237232,0.006981810453497733,10719040.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,9449152.0
GPT-13B,private,8,wl_private.json,32,A4,74.65208358313609,19030055408003.594,199345791008.0,8910632.0,recompute,master-diff,pim,gpu,6090040892143.084,12935867975085.602,4146392452.944793,147553.82995296986,210.0983000002625,63.80916132431137,5.5612622646827586e-05,10.161402273951856,0.00647347632463927,10719040.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,8910632.0
GPT-13B,private,8,wl_private.json,32,A4b,74.64496824985324,19030913068121.31,199345791008.0,9258792.0,recompute,master-diff,pim,gpu,6090040892143.084,12936725626346.53,4146392452.944793,156243.90355272303,210.0983000002625,63.80916132431137,5.5612622646827586e-05,10.153905692569065,0.006854726921249648,10719040.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,9258792.0
GPT-13B,private,8,wl_private.json,32,A5,104.52461558153477,69357091768641.945,224473931808.0,51457712.0,recompute,master-diff,pim,pim,4170376519966.9043,65182043025392.79,4669057781.545732,3186307.0171419433,1241.004700006188,22.68437730440648,5.5612622646827586e-05,80.89009644709485,0.13978954696612464,338560.0,10380480.0,1,31,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,51457712.0
GPT-13B,reduce,8,wl_reduce.json,17,A1,27.08708439592129,27497988944990.94,125489152000.0,4730840.0,no-reuse-physical,private,pim,gpu,2438323614094.4224,25057055100884.137,2610174361.5263605,55351.86944016028,,13.241443493247255,8.989110720725108,4.435804612984891,0.0024283952267179954,5909120.0,0.0,17,0,17,2,256.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,4730840.0
GPT-13B,reduce,8,wl_reduce.json,17,A2,90.38919601857846,2308584963786.2983,15808705331200.0,18952.0,recompute,none,gpu,gpu,1979763892897.4043,,328821070888.9326,,,37.6935115812484,,0.0,0.0,512960.0,0.0,17,0,17,2,256.0,,,,,,dag,supervisor,,
GPT-13B,reduce,8,wl_reduce.json,17,A3,11.886489420878153,6583977388222.74,65977550338.0,2572002.0,recompute,naive,pim,gpu,926203196737.8453,5656401836520.676,1372333047.0811882,21449.49357197034,376.73839999997284,7.282322929777429,2.9544205781059368e-05,4.364433827782405,0.0009410314111031427,512960.0,0.0,17,0,17,2,256.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,2572002.0
GPT-13B,reduce,8,wl_reduce.json,17,A3a,11.888073142233354,6593763014810.787,65977550338.0,2572002.0,recompute,naive-mask,pim,gpu,926203196737.8453,5666187463368.723,1372333047.0811882,21449.49357197034,116.69359999992393,7.282322929777429,2.9544205781059368e-05,4.379019789139496,0.0009410314111031427,512960.0,0.0,17,0,17,2,256.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,2572002.0
GPT-13B,reduce,8,wl_reduce.json,17,A3b,11.708350508372094,6588299190353.24,65977550338.0,3041762.0,recompute,naive,pim,gpu,926203196737.8453,5660723594883.054,1372333047.0811882,65239.317571796666,376.73839999997284,7.282322929777429,2.9544205781059368e-05,4.184373769724476,0.002862176995790046,512960.0,0.0,17,0,17,2,256.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,3041762.0
GPT-13B,reduce,8,wl_reduce.json,17,A4,11.776450151896094,6597423704093.439,65977550338.0,2938842.0,recompute,master-diff,pim,gpu,926203196737.8453,5669848115638.819,1372333047.0811882,58540.71917203269,28.564999999952587,7.282322929777429,2.9544205781059368e-05,4.27017596372045,0.002568296327540256,512960.0,0.0,17,0,17,2,256.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,2938842.0
GPT-13B,reduce,8,wl_reduce.json,17,A4b,11.733960184815487,6597727458622.221,65977550338.0,2969562.0,recompute,master-diff,pim,gpu,926203196737.8453,5670151867100.271,1372333047.0811882,61618.453572023885,28.564999999952587,7.282322929777429,2.9544205781059368e-05,4.2275509704638665,0.0027033225805311776,512960.0,0.0,17,0,17,2,256.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,2969562.0
GPT-13B,reduce,8,wl_reduce.json,17,A5,9.235672475490402,3256258724387.5996,11508942338.0,3685202.0,recompute,master-diff,pim,pim,885444515180.8666,2370574709382.5874,239386000.63094148,113818.95277178308,38.02199999999702,6.386538128245745,2.9544205781059368e-05,2.803847100864583,0.004993461005378496,338560.0,174400.0,1,16,17,2,256.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,3685202.0
GPT-13B,reduce,8,wl_reduce.json,17,A6,9.235672475490402,3256258724387.5996,11508942338.0,3685202.0,recompute,master-diff,pim,dynamic,885444515180.8666,2370574709382.5874,239386000.63094148,113818.95277178308,38.02199999999702,6.386538128245745,2.9544205781059368e-05,2.803847100864583,0.004993461005378496,338560.0,174400.0,1,16,17,2,256.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,3685202.0
GPT-13B,supervisor,8,wl_supervisor_D4.json,34,A1,54.9001553485873,56286338316940.54,247832576000.0,9461680.0,no-reuse-physical,private,pim,gpu,4831021076508.555,51450162214901.69,5154917580.735192,110703.73888068604,,26.25505717383042,18.572104265354408,9.242028528218121,0.004856790453487218,11664640.0,0.0,34,0,34,4,16896.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,9461680.0
GPT-13B,supervisor,8,wl_supervisor_D4.json,34,A2,185.23506087734143,4504801582869.17,32937882419200.0,37944.0,recompute,none,gpu,gpu,3819693628549.1772,,685107954319.3936,,,75.44211948003012,,0.0,0.0,534080.0,0.0,34,0,34,4,16896.0,,,,,,dag,supervisor,,
GPT-13B,supervisor,8,wl_supervisor_D4.json,34,A3,22.119370426915197,13769804501798.312,136308361794.0,5103906.0,recompute,naive,pim,gpu,1634876326959.6172,12132092916355.324,2835213925.296723,42359.74163596315,2006.0630999980112,12.187952752084723,5.908841156226335e-05,9.374835819840683,0.0018584050626258457,534080.0,0.0,34,0,34,4,16896.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,5103906.0
GPT-13B,supervisor,8,wl_supervisor_D4.json,34,A3a,21.994462793477272,13719690229107.22,136308361794.0,5103906.0,recompute,naive-mask,pim,gpu,1634876326959.6172,12081978645426.574,2835213925.296723,42359.74163596315,300.1047000001084,12.187952752084723,5.908841156226335e-05,9.33522610629312,0.0018584050626258457,534080.0,0.0,34,0,34,4,16896.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,5103906.0
GPT-13B,supervisor,8,wl_supervisor_D4.json,34,A3b,21.748439862601284,13782068591642.533,136308361794.0,8118306.0,recompute,naive,pim,gpu,1634876326959.6172,12144356882261.84,2835213925.296723,166623.2680379674,2006.0630999980112,12.187952752084723,5.908841156226335e-05,8.998453568007811,0.007310090026880938,534080.0,0.0,34,0,34,4,16896.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,8118306.0
GPT-13B,supervisor,8,wl_supervisor_D4.json,34,A4,21.768674210949335,13729888341199.9,136308361794.0,7486786.0,recompute,master-diff,pim,gpu,1634876326959.6172,12092176654725.486,2835213925.296723,145690.14803732367,90.08530000058265,12.187952752084723,5.908841156226335e-05,9.115405184368823,0.006391712938591071,534080.0,0.0,34,0,34,4,16896.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,7486786.0
GPT-13B,supervisor,8,wl_supervisor_D4.json,34,A4b,21.68369427707355,13730495850319.193,136308361794.0,7548226.0,recompute,master-diff,pim,gpu,1634876326959.6172,12092784157702.77,2835213925.296723,151845.61683670018,90.08530000058265,12.187952752084723,5.908841156226335e-05,9.030155197799157,0.006661765444575405,534080.0,0.0,34,0,34,4,16896.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,7548226.0
GPT-13B,supervisor,8,wl_supervisor_D4.json,34,A5,16.071439101087858,6130851960107.289,16411888194.0,8349466.0,recompute,master-diff,pim,pim,1585827354851.982,4544683027337.977,341367274.4346072,210557.92660188515,106.86080000102214,11.092618173718208,5.908841156226335e-05,4.9094749151953465,0.009237589788358473,338560.0,195520.0,1,33,34,4,16896.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,8349466.0
GPT-13B,supervisor,8,wl_supervisor_D4.json,34,A6,16.071439101087858,6130851960107.289,16411888194.0,8349466.0,recompute,master-diff,pim,dynamic,1585827354851.982,4544683027337.977,341367274.4346072,210557.92660188515,106.86080000102214,11.092618173718208,5.908841156226335e-05,4.9094749151953465,0.009237589788358473,338560.0,195520.0,1,33,34,4,16896.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,8349466.0
GPT-175B,C-hi,8,wl_C64.json,32,A2,653.0500327608348,52126451898279.42,91353451069440.0,60320.0,recompute,none,gpu,gpu,44525844769297.16,,7600607128976.402,,,348.5385291959922,,0.0,0.0,2919168.0,0.0,32,0,32,2,4096.0,,,,,,dag,supervisor,,
GPT-175B,C-hi,8,wl_C64.json,32,A3,84.40681704992907,150806897912852.16,369199194144.0,10148096.0,recompute,naive,pim,gpu,20178248783152.26,130597931585059.92,30717372953.93071,41461.23678579437,123515.62189973948,55.67573113368957,2.0020544152973957e-05,21.324166071616094,0.0004547464725659149,2919168.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,10148096.0
