case_id,variant,phase,layer,event,device,step,start_s,end_s,duration_s,energy_J
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,20,ff1,GPU,0,0.038502389883220196,0.03857171112735206,6.932124413186813e-05,0.010636269977600001
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,20,ff2,GPU,0,0.03857171112735206,0.038641032371483926,6.932124413186813e-05,0.010636269977600001
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,20,glu,GPU,0,0.038641032371483926,0.038651877258424644,1.0844886940715989e-05,0.00040298151935999995
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,20,ff3,GPU,0,0.038651877258424644,0.038727697369193875,7.582011076923077e-05,0.010812210544639999
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,20,comm_g2g,GPU,0,0.038727697369193875,0.038727697369193875,0.0,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,20,norm2,GPU,0,0.038727697369193875,0.03873799674763779,1.0299378443914082e-05,0.00015062523904
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,21,qkv,GPU,0,0.03873799674763779,0.038823294372253174,8.529762461538462e-05,0.01168565075968
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_attention,21,attention_service,GPU,0,0.038823294372253174,0.04030832447503009,0.0014850301027769198,0.02747390542976
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,21,proj,GPU,0,0.04030832447503009,0.04033675701656855,2.843254153846154e-05,0.00408576589824
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,21,comm_g2g,GPU,0,0.04033675701656855,0.04033675701656855,0.0,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,21,norm1,GPU,0,0.04033675701656855,0.040347056395012466,1.0299378443914082e-05,0.00015062523904
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,21,ff1,GPU,0,0.040347056395012466,0.04041637763914433,6.932124413186813e-05,0.010636269977600001
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,21,ff2,GPU,0,0.04041637763914433,0.040485698883276196,6.932124413186813e-05,0.010636269977600001
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,21,glu,GPU,0,0.040485698883276196,0.040496543770216914,1.0844886940715989e-05,0.00040298151935999995
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,21,ff3,GPU,0,0.040496543770216914,0.040572363880986145,7.582011076923077e-05,0.010812210544639999
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,21,comm_g2g,GPU,0,0.040572363880986145,0.040572363880986145,0.0,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,21,norm2,GPU,0,0.040572363880986145,0.04058266325943006,1.0299378443914082e-05,0.00015062523904
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,22,qkv,GPU,0,0.04058266325943006,0.040667960884045444,8.529762461538462e-05,0.01168565075968
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_attention,22,attention_service,GPU,0,0.040667960884045444,0.04215299098682236,0.0014850301027769198,0.02747390542976
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,22,proj,GPU,0,0.04215299098682236,0.04218142352836082,2.843254153846154e-05,0.00408576589824
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,22,comm_g2g,GPU,0,0.04218142352836082,0.04218142352836082,0.0,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,22,norm1,GPU,0,0.04218142352836082,0.042191722906804736,1.0299378443914082e-05,0.00015062523904
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,22,ff1,GPU,0,0.042191722906804736,0.0422610441509366,6.932124413186813e-05,0.010636269977600001
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,22,ff2,GPU,0,0.0422610441509366,0.042330365395068466,6.932124413186813e-05,0.010636269977600001
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,22,glu,GPU,0,0.042330365395068466,0.042341210282009184,1.0844886940715989e-05,0.00040298151935999995
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,22,ff3,GPU,0,0.042341210282009184,0.042417030392778415,7.582011076923077e-05,0.010812210544639999
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,22,comm_g2g,GPU,0,0.042417030392778415,0.042417030392778415,0.0,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,22,norm2,GPU,0,0.042417030392778415,0.04242732977122233,1.0299378443914082e-05,0.00015062523904
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,23,qkv,GPU,0,0.04242732977122233,0.042512627395837714,8.529762461538462e-05,0.01168565075968
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_attention,23,attention_service,GPU,0,0.042512627395837714,0.04399765749861463,0.0014850301027769198,0.02747390542976
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,23,proj,GPU,0,0.04399765749861463,0.04402609004015309,2.843254153846154e-05,0.00408576589824
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,23,comm_g2g,GPU,0,0.04402609004015309,0.04402609004015309,0.0,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,23,norm1,GPU,0,0.04402609004015309,0.044036389418597006,1.0299378443914082e-05,0.00015062523904
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,23,ff1,GPU,0,0.044036389418597006,0.04410571066272887,6.932124413186813e-05,0.010636269977600001
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,23,ff2,GPU,0,0.04410571066272887,0.044175031906860736,6.932124413186813e-05,0.010636269977600001
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,23,glu,GPU,0,0.044175031906860736,0.044185876793801454,1.0844886940715989e-05,0.00040298151935999995
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,23,ff3,GPU,0,0.044185876793801454,0.044261696904570685,7.582011076923077e-05,0.010812210544639999
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,23,comm_g2g,GPU,0,0.044261696904570685,0.044261696904570685,0.0,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,23,norm2,GPU,0,0.044261696904570685,0.0442719962830146,1.0299378443914082e-05,0.00015062523904
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,24,qkv,GPU,0,0.0442719962830146,0.044357293907629984,8.529762461538462e-05,0.01168565075968
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_attention,24,attention_service,GPU,0,0.044357293907629984,0.0458423240104069,0.0014850301027769198,0.02747390542976
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,24,proj,GPU,0,0.0458423240104069,0.04587075655194536,2.843254153846154e-05,0.00408576589824
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,24,comm_g2g,GPU,0,0.04587075655194536,0.04587075655194536,0.0,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,24,norm1,GPU,0,0.04587075655194536,0.045881055930389276,1.0299378443914082e-05,0.00015062523904
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,24,ff1,GPU,0,0.045881055930389276,0.04595037717452114,6.932124413186813e-05,0.010636269977600001
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,24,ff2,GPU,0,0.04595037717452114,0.046019698418653006,6.932124413186813e-05,0.010636269977600001
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,24,glu,GPU,0,0.046019698418653006,0.046030543305593724,1.0844886940715989e-05,0.00040298151935999995
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,24,ff3,GPU,0,0.046030543305593724,0.046106363416362955,7.582011076923077e-05,0.010812210544639999
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,24,comm_g2g,GPU,0,0.046106363416362955,0.046106363416362955,0.0,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,24,norm2,GPU,0,0.046106363416362955,0.04611666279480687,1.0299378443914082e-05,0.00015062523904
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,25,qkv,GPU,0,0.04611666279480687,0.046201960419422254,8.529762461538462e-05,0.01168565075968
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_attention,25,attention_service,GPU,0,0.046201960419422254,0.04768699052219917,0.0014850301027769198,0.02747390542976
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,25,proj,GPU,0,0.04768699052219917,0.04771542306373763,2.843254153846154e-05,0.00408576589824
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,25,comm_g2g,GPU,0,0.04771542306373763,0.04771542306373763,0.0,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,25,norm1,GPU,0,0.04771542306373763,0.047725722442181547,1.0299378443914082e-05,0.00015062523904
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,25,ff1,GPU,0,0.047725722442181547,0.04779504368631341,6.932124413186813e-05,0.010636269977600001
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,25,ff2,GPU,0,0.04779504368631341,0.047864364930445276,6.932124413186813e-05,0.010636269977600001
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,25,glu,GPU,0,0.047864364930445276,0.047875209817385994,1.0844886940715989e-05,0.00040298151935999995
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,25,ff3,GPU,0,0.047875209817385994,0.047951029928155225,7.582011076923077e-05,0.010812210544639999
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,25,comm_g2g,GPU,0,0.047951029928155225,0.047951029928155225,0.0,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,25,norm2,GPU,0,0.047951029928155225,0.04796132930659914,1.0299378443914082e-05,0.00015062523904
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,26,qkv,GPU,0,0.04796132930659914,0.048046626931214524,8.529762461538462e-05,0.01168565075968
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_attention,26,attention_service,GPU,0,0.048046626931214524,0.04953165703399144,0.0014850301027769198,0.02747390542976
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,26,proj,GPU,0,0.04953165703399144,0.0495600895755299,2.843254153846154e-05,0.00408576589824
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,26,comm_g2g,GPU,0,0.0495600895755299,0.0495600895755299,0.0,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,26,norm1,GPU,0,0.0495600895755299,0.04957038895397382,1.0299378443914082e-05,0.00015062523904
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,26,ff1,GPU,0,0.04957038895397382,0.04963971019810568,6.932124413186813e-05,0.010636269977600001
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,26,ff2,GPU,0,0.04963971019810568,0.049709031442237546,6.932124413186813e-05,0.010636269977600001
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,26,glu,GPU,0,0.049709031442237546,0.049719876329178264,1.0844886940715989e-05,0.00040298151935999995
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,26,ff3,GPU,0,0.049719876329178264,0.049795696439947496,7.582011076923077e-05,0.010812210544639999
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,26,comm_g2g,GPU,0,0.049795696439947496,0.049795696439947496,0.0,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,26,norm2,GPU,0,0.049795696439947496,0.04980599581839141,1.0299378443914082e-05,0.00015062523904
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,27,qkv,GPU,0,0.04980599581839141,0.049891293443006794,8.529762461538462e-05,0.01168565075968
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_attention,27,attention_service,GPU,0,0.049891293443006794,0.05137632354578371,0.0014850301027769198,0.02747390542976
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,27,proj,GPU,0,0.05137632354578371,0.05140475608732217,2.843254153846154e-05,0.00408576589824
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,27,comm_g2g,GPU,0,0.05140475608732217,0.05140475608732217,0.0,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,27,norm1,GPU,0,0.05140475608732217,0.05141505546576609,1.0299378443914082e-05,0.00015062523904
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,27,ff1,GPU,0,0.05141505546576609,0.05148437670989795,6.932124413186813e-05,0.010636269977600001
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,27,ff2,GPU,0,0.05148437670989795,0.051553697954029816,6.932124413186813e-05,0.010636269977600001
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,27,glu,GPU,0,0.051553697954029816,0.051564542840970534,1.0844886940715989e-05,0.00040298151935999995
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,27,ff3,GPU,0,0.051564542840970534,0.051640362951739766,7.582011076923077e-05,0.010812210544639999
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,27,comm_g2g,GPU,0,0.051640362951739766,0.051640362951739766,0.0,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,27,norm2,GPU,0,0.051640362951739766,0.05165066233018368,1.0299378443914082e-05,0.00015062523904
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,28,qkv,GPU,0,0.05165066233018368,0.051735959954799064,8.529762461538462e-05,0.01168565075968
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_attention,28,attention_service,GPU,0,0.051735959954799064,0.05322099005757598,0.0014850301027769198,0.02747390542976
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,28,proj,GPU,0,0.05322099005757598,0.05324942259911444,2.843254153846154e-05,0.00408576589824
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,28,comm_g2g,GPU,0,0.05324942259911444,0.05324942259911444,0.0,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,28,norm1,GPU,0,0.05324942259911444,0.05325972197755836,1.0299378443914082e-05,0.00015062523904
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,28,ff1,GPU,0,0.05325972197755836,0.05332904322169022,6.932124413186813e-05,0.010636269977600001
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,28,ff2,GPU,0,0.05332904322169022,0.053398364465822086,6.932124413186813e-05,0.010636269977600001
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,28,glu,GPU,0,0.053398364465822086,0.053409209352762804,1.0844886940715989e-05,0.00040298151935999995
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,28,ff3,GPU,0,0.053409209352762804,0.053485029463532036,7.582011076923077e-05,0.010812210544639999
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,28,comm_g2g,GPU,0,0.053485029463532036,0.053485029463532036,0.0,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,28,norm2,GPU,0,0.053485029463532036,0.05349532884197595,1.0299378443914082e-05,0.00015062523904
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,29,qkv,GPU,0,0.05349532884197595,0.053580626466591334,8.529762461538462e-05,0.01168565075968
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_attention,29,attention_service,GPU,0,0.053580626466591334,0.05506565656936825,0.0014850301027769198,0.02747390542976
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,29,proj,GPU,0,0.05506565656936825,0.05509408911090671,2.843254153846154e-05,0.00408576589824
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,29,comm_g2g,GPU,0,0.05509408911090671,0.05509408911090671,0.0,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,29,norm1,GPU,0,0.05509408911090671,0.05510438848935063,1.0299378443914082e-05,0.00015062523904
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,29,ff1,GPU,0,0.05510438848935063,0.05517370973348249,6.932124413186813e-05,0.010636269977600001
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,29,ff2,GPU,0,0.05517370973348249,0.055243030977614356,6.932124413186813e-05,0.010636269977600001
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,29,glu,GPU,0,0.055243030977614356,0.055253875864555074,1.0844886940715989e-05,0.00040298151935999995
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,29,ff3,GPU,0,0.055253875864555074,0.055329695975324306,7.582011076923077e-05,0.010812210544639999
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,29,comm_g2g,GPU,0,0.055329695975324306,0.055329695975324306,0.0,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,29,norm2,GPU,0,0.055329695975324306,0.05533999535376822,1.0299378443914082e-05,0.00015062523904
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,30,qkv,GPU,0,0.05533999535376822,0.055425292978383604,8.529762461538462e-05,0.01168565075968
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_attention,30,attention_service,GPU,0,0.055425292978383604,0.05691032308116052,0.0014850301027769198,0.02747390542976
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,30,proj,GPU,0,0.05691032308116052,0.05693875562269898,2.843254153846154e-05,0.00408576589824
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,30,comm_g2g,GPU,0,0.05693875562269898,0.05693875562269898,0.0,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,30,norm1,GPU,0,0.05693875562269898,0.0569490550011429,1.0299378443914082e-05,0.00015062523904
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,30,ff1,GPU,0,0.0569490550011429,0.05701837624527476,6.932124413186813e-05,0.010636269977600001
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,30,ff2,GPU,0,0.05701837624527476,0.057087697489406626,6.932124413186813e-05,0.010636269977600001
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,30,glu,GPU,0,0.057087697489406626,0.057098542376347344,1.0844886940715989e-05,0.00040298151935999995
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,30,ff3,GPU,0,0.057098542376347344,0.057174362487116576,7.582011076923077e-05,0.010812210544639999
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,30,comm_g2g,GPU,0,0.057174362487116576,0.057174362487116576,0.0,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,30,norm2,GPU,0,0.057174362487116576,0.05718466186556049,1.0299378443914082e-05,0.00015062523904
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,31,qkv,GPU,0,0.05718466186556049,0.057269959490175874,8.529762461538462e-05,0.01168565075968
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_attention,31,attention_service,GPU,0,0.057269959490175874,0.05875498959295279,0.0014850301027769198,0.02747390542976
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,31,proj,GPU,0,0.05875498959295279,0.05878342213449125,2.843254153846154e-05,0.00408576589824
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,31,comm_g2g,GPU,0,0.05878342213449125,0.05878342213449125,0.0,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,31,norm1,GPU,0,0.05878342213449125,0.05879372151293517,1.0299378443914082e-05,0.00015062523904
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,31,ff1,GPU,0,0.05879372151293517,0.05886304275706703,6.932124413186813e-05,0.010636269977600001
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,31,ff2,GPU,0,0.05886304275706703,0.058932364001198896,6.932124413186813e-05,0.010636269977600001
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,31,glu,GPU,0,0.058932364001198896,0.058943208888139614,1.0844886940715989e-05,0.00040298151935999995
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,31,ff3,GPU,0,0.058943208888139614,0.059019028998908846,7.582011076923077e-05,0.010812210544639999
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,31,comm_g2g,GPU,0,0.059019028998908846,0.059019028998908846,0.0,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F2,prefill_common,31,norm2,GPU,0,0.059019028998908846,0.05902932837735276,1.0299378443914082e-05,0.00015062523904
Fugue-asplos-EPIC-shared-readers-B1,F2,decode,all,native_transformer,GPU+PIM,1,0.05902932837735276,0.06485748762985373,0.005828159252500972,0.4467111816495103
Fugue-asplos-EPIC-shared-readers-B1,F2,decode,all,native_transformer,GPU+PIM,2,0.06485748762985373,0.07068564688235471,0.005828159252500972,0.4467112244256767
Fugue-asplos-EPIC-shared-readers-B1,F2,decode,all,native_transformer,GPU+PIM,3,0.07068564688235471,0.07651380613485569,0.005828159252500972,0.44671126720184307
Fugue-asplos-EPIC-shared-readers-B1,F2,decode,all,native_transformer,GPU+PIM,4,0.07651380613485569,0.08234196538735666,0.005828159252500972,0.4467113099780095
Fugue-asplos-EPIC-shared-readers-B1,F2,decode,all,native_transformer,GPU+PIM,5,0.08234196538735666,0.08817012463985764,0.005828159252500972,0.4467113527541759
Fugue-asplos-EPIC-shared-readers-B1,F2,decode,all,native_transformer,GPU+PIM,6,0.08817012463985764,0.09399828389235862,0.005828159252500972,0.4467113955303423
Fugue-asplos-EPIC-shared-readers-B1,F2,decode,all,native_transformer,GPU+PIM,7,0.09399828389235862,0.0998264431448596,0.005828159252500972,0.4467114383065087
Fugue-asplos-EPIC-shared-readers-B1,F2,decode,all,native_transformer,GPU+PIM,8,0.0998264431448596,0.10565460239736058,0.005828159252500972,0.4467114810826751
Fugue-asplos-EPIC-shared-readers-B1,F2,decode,all,native_transformer,GPU+PIM,9,0.10565460239736058,0.11148276164986155,0.005828159252500972,0.4467115238588415
Fugue-asplos-EPIC-shared-readers-B1,F2,decode,all,native_transformer,GPU+PIM,10,0.11148276164986155,0.11731092090236253,0.005828159252500972,0.4467115666350079
Fugue-asplos-EPIC-shared-readers-B1,F2,decode,all,native_transformer,GPU+PIM,11,0.11731092090236253,0.12313908015486351,0.005828159252500972,0.4467116094111743
Fugue-asplos-EPIC-shared-readers-B1,F2,decode,all,native_transformer,GPU+PIM,12,0.12313908015486351,0.1289672394073645,0.005828159252500972,0.4467116521873407
Fugue-asplos-EPIC-shared-readers-B1,F2,decode,all,native_transformer,GPU+PIM,13,0.1289672394073645,0.13479539865986545,0.005828159252500972,0.44671169496350704
Fugue-asplos-EPIC-shared-readers-B1,F2,decode,all,native_transformer,GPU+PIM,14,0.13479539865986545,0.14062414850436641,0.005828749844500973,0.4467521079156735
Fugue-asplos-EPIC-shared-readers-B1,F2,decode,all,native_transformer,GPU+PIM,15,0.14062414850436641,0.14645289834886738,0.005828749844500973,0.4467521506918399
Fugue-asplos-EPIC-shared-readers-B1,F3,prefill_common,0,qkv,GPU,0,0.0,8.529762461538462e-05,8.529762461538462e-05,0.01168565075968
Fugue-asplos-EPIC-shared-readers-B1,F3,prefill_attention,0,attention_service,GPU,0,8.529762461538462e-05,0.0011315095940589712,0.0010462119694435866,0.02613682685056
Fugue-asplos-EPIC-shared-readers-B1,F3,prefill_common,0,proj,GPU,0,0.0011315095940589712,0.0011599421355974328,2.843254153846154e-05,0.00408576589824
Fugue-asplos-EPIC-shared-readers-B1,F3,prefill_common,0,comm_g2g,GPU,0,0.0011599421355974328,0.0011599421355974328,0.0,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F3,prefill_common,0,norm1,GPU,0,0.0011599421355974328,0.0011702415140413468,1.0299378443914082e-05,0.00015062523904
Fugue-asplos-EPIC-shared-readers-B1,F3,prefill_common,0,ff1,GPU,0,0.0011702415140413468,0.001239562758173215,6.932124413186813e-05,0.010636269977600001
Fugue-asplos-EPIC-shared-readers-B1,F3,prefill_common,0,ff2,GPU,0,0.001239562758173215,0.0013088840023050832,6.932124413186813e-05,0.010636269977600001
Fugue-asplos-EPIC-shared-readers-B1,F3,prefill_common,0,glu,GPU,0,0.0013088840023050832,0.0013197288892457992,1.0844886940715989e-05,0.00040298151935999995
Fugue-asplos-EPIC-shared-readers-B1,F3,prefill_common,0,ff3,GPU,0,0.0013197288892457992,0.00139554900001503,7.582011076923077e-05,0.010812210544639999
Fugue-asplos-EPIC-shared-readers-B1,F3,prefill_common,0,comm_g2g,GPU,0,0.00139554900001503,0.00139554900001503,0.0,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F3,prefill_common,0,norm2,GPU,0,0.00139554900001503,0.001405848378458944,1.0299378443914082e-05,0.00015062523904
Fugue-asplos-EPIC-shared-readers-B1,F3,prefill_common,1,qkv,GPU,0,0.001405848378458944,0.0014911460030743286,8.529762461538462e-05,0.01168565075968
Fugue-asplos-EPIC-shared-readers-B1,F3,prefill_attention,1,attention_service,GPU,0,0.0014911460030743286,0.0025373579725179152,0.0010462119694435866,0.02613682685056
Fugue-asplos-EPIC-shared-readers-B1,F3,prefill_common,1,proj,GPU,0,0.0025373579725179152,0.002565790514056377,2.843254153846154e-05,0.00408576589824
Fugue-asplos-EPIC-shared-readers-B1,F3,prefill_common,1,comm_g2g,GPU,0,0.002565790514056377,0.002565790514056377,0.0,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F3,prefill_common,1,norm1,GPU,0,0.002565790514056377,0.002576089892500291,1.0299378443914082e-05,0.00015062523904
Fugue-asplos-EPIC-shared-readers-B1,F3,prefill_common,1,ff1,GPU,0,0.002576089892500291,0.002645411136632159,6.932124413186813e-05,0.010636269977600001
Fugue-asplos-EPIC-shared-readers-B1,F3,prefill_common,1,ff2,GPU,0,0.002645411136632159,0.002714732380764027,6.932124413186813e-05,0.010636269977600001
Fugue-asplos-EPIC-shared-readers-B1,F3,prefill_common,1,glu,GPU,0,0.002714732380764027,0.002725577267704743,1.0844886940715989e-05,0.00040298151935999995
Fugue-asplos-EPIC-shared-readers-B1,F3,prefill_common,1,ff3,GPU,0,0.002725577267704743,0.002801397378473974,7.582011076923077e-05,0.010812210544639999
Fugue-asplos-EPIC-shared-readers-B1,F3,prefill_common,1,comm_g2g,GPU,0,0.002801397378473974,0.002801397378473974,0.0,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F3,prefill_common,1,norm2,GPU,0,0.002801397378473974,0.0028116967569178884,1.0299378443914082e-05,0.00015062523904
Fugue-asplos-EPIC-shared-readers-B1,F3,prefill_common,2,qkv,GPU,0,0.0028116967569178884,0.0028969943815332732,8.529762461538462e-05,0.01168565075968
Fugue-asplos-EPIC-shared-readers-B1,F3,prefill_attention,2,attention_service,GPU,0,0.0028969943815332732,0.00394320635097686,0.0010462119694435866,0.02613682685056
Fugue-asplos-EPIC-shared-readers-B1,F3,prefill_common,2,proj,GPU,0,0.00394320635097686,0.003971638892515322,2.843254153846154e-05,0.00408576589824
Fugue-asplos-EPIC-shared-readers-B1,F3,prefill_common,2,comm_g2g,GPU,0,0.003971638892515322,0.003971638892515322,0.0,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F3,prefill_common,2,norm1,GPU,0,0.003971638892515322,0.003981938270959236,1.0299378443914082e-05,0.00015062523904
Fugue-asplos-EPIC-shared-readers-B1,F3,prefill_common,2,ff1,GPU,0,0.003981938270959236,0.004051259515091104,6.932124413186813e-05,0.010636269977600001
Fugue-asplos-EPIC-shared-readers-B1,F3,prefill_common,2,ff2,GPU,0,0.004051259515091104,0.004120580759222972,6.932124413186813e-05,0.010636269977600001
