sample,frequency_ghz,effective_query_MAC_per_ns,compute_query_MAC_per_ns,power_query_MAC_per_ns
37,0.4388816644993498,0.43346337234503685,0.43346337234503685,1.3003901170351104
38,0.4426744690073689,0.43346337234503685,0.43346337234503685,1.3003901170351104
39,0.44646727351538795,0.43346337234503685,0.43346337234503685,1.3003901170351104
40,0.450260078023407,0.43346337234503685,0.43346337234503685,1.3003901170351104
41,0.4523096059252558,0.4523096059252558,0.4523096059252558,1.3003901170351104
42,0.4540528825314261,0.4523096059252558,0.4523096059252558,1.3003901170351104
43,0.45784568703944517,0.4523096059252558,0.4523096059252558,1.3003901170351104
44,0.4616384915474642,0.4523096059252558,0.4523096059252558,1.3003901170351104
45,0.46543129605548333,0.4523096059252558,0.4523096059252558,1.3003901170351104
46,0.4692241005635024,0.4523096059252558,0.4523096059252558,1.3003901170351104
47,0.4728691334673129,0.4728691334673129,0.47286913346731296,1.3003901170351104
48,0.47301690507152144,0.4728691334673129,0.47286913346731296,1.3003901170351104
49,0.47680970957954055,0.4728691334673129,0.47286913346731296,1.3003901170351104
50,0.4806025140875596,0.4728691334673129,0.47286913346731296,1.3003901170351104
51,0.48439531859557866,0.4728691334673129,0.47286913346731296,1.3003901170351104
52,0.48818812310359777,0.4728691334673129,0.47286913346731296,1.3003901170351104
53,0.4919809276116168,0.4728691334673129,0.47286913346731296,1.3003901170351104
54,0.49538671125147066,0.49538671125147066,0.49538671125147066,1.3003901170351104
55,0.4957737321196359,0.49538671125147066,0.49538671125147066,1.3003901170351104
56,0.499566536627655,0.49538671125147066,0.49538671125147066,1.3003901170351104
57,0.503359341135674,0.49538671125147066,0.49538671125147066,1.3003901170351104
58,0.5071521456436932,0.49538671125147066,0.49538671125147066,1.3003901170351104
59,0.5109449501517122,0.49538671125147066,0.49538671125147066,1.3003901170351104
60,0.5147377546597313,0.49538671125147066,0.49538671125147066,1.3003901170351104
61,0.5185305591677504,0.49538671125147066,0.49538671125147066,1.3003901170351104
62,0.5201560468140443,0.5201560468140443,0.5201560468140441,1.3003901170351104
63,0.5223233636757694,0.5201560468140443,0.5201560468140441,1.3003901170351104
64,0.5261161681837885,0.5201560468140443,0.5201560468140441,1.3003901170351104
65,0.5299089726918076,0.5201560468140443,0.5201560468140441,1.3003901170351104
66,0.5337017771998266,0.5201560468140443,0.5201560468140441,1.3003901170351104
67,0.5374945817078457,0.5201560468140443,0.5201560468140441,1.3003901170351104
68,0.5412873862158648,0.5201560468140443,0.5201560468140441,1.3003901170351104
69,0.5450801907238838,0.5201560468140443,0.5201560468140441,1.3003901170351104
70,0.5475326808568887,0.5475326808568887,0.5475326808568887,1.3003901170351104
71,0.5488729952319029,0.5475326808568887,0.5475326808568887,1.3003901170351104
72,0.552665799739922,0.5475326808568887,0.5475326808568887,1.3003901170351104
73,0.556458604247941,0.5475326808568887,0.5475326808568887,1.3003901170351104
74,0.5602514087559601,0.5475326808568887,0.5475326808568887,1.3003901170351104
75,0.5640442132639792,0.5475326808568887,0.5475326808568887,1.3003901170351104
76,0.5678370177719982,0.5475326808568887,0.5475326808568887,1.3003901170351104
77,0.5716298222800174,0.5475326808568887,0.5475326808568887,1.3003901170351104
